Date;12461 - Anbima Market Index of the prefixed federal bonds - IFR-M - Index;12462 - Anbima Market Index of the federal bonds tied to the SELIC rate - IMA-S - Index;12463 - Anbima Market Index of the federal bonds tied to the IGP-M index - IMA-C - Index;12466 - Anbima Market Index of the federal bonds tied to the IPCA index - IMA-B - Index;12467 - Anbima Market Index of the federal bonds tied to the IPCA index with maturities below to five years - IMA-B 5 - Index;12468 - Anbima Market Index of the federal bonds tied to the IPCA index with maturities equal or above five years - IMA-B 5+ - Index;12469 - General Anbima Market Index - IMA - General - Index;17626 - Anbima Market Index of prefixed federal bonds with maturities below to one year - IRF-M 1 - Index;17627 - Anbima Market Index of the prefixed federal bonds with maturities equal or above one year - IRF-M 1+ - Index;17628 - General Anbima Market Index - IMA-General ex-C - Index;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02/01/2017;9501.331889;3760.541892;4906.898353;4902.949637;4622.754114;5679.794042;4254.332032;8,842.39;10204.26615;4226.38591;ret_IRF-M;ret_IMA_S;ret_IMA_C;ret_IMA_B;ret_IMA_B5;ret_IMA_B5plus;ret_IMA_General;ret_IRF-M1;ret_IRF-M1plus;ret_IMA_gen_exC;;;;;;;;;;;;;;;;;;;;;;;;;;
22/01/2018;10997.57095;4157.160524;5596.65287;5615.173781;5242.708141;6546.341194;4837.6315;9,856.00;11966.27885;4806.179995;-0.000172091;0.000262805;0.000135897;-0.00068019;2.1213E-05;-0.001192449;-0.00016908;0.000205474;-0.000318592;-0.00017814;;;;;;;;;;;;;;;;;;;;;;;;;;
23/01/2018;10988.294;4158.250715;5595.65007;5607.834736;5237.923485;6535.897323;4834.737066;9,859.25;11950.73296;4803.244514;-0.000843545;0.000262244;-0.000179179;-0.001307002;-0.000912631;-0.001595375;-0.000598316;0.000330003;-0.001299141;-0.000610772;;;;;;;;;;;;;;;;;;;;;;;;;;
24/01/2018;11024.96136;4159.345982;5603.814419;5652.39043;5247.979459;6616.643008;4852.224289;9,864.71;12003.54578;4820.925989;0.003336947;0.000263396;0.001459053;0.007945258;0.00191984;0.012354185;0.003616996;0.000553733;0.004419212;0.003681152;;;;;;;;;;;;;;;;;;;;;;;;;;
25/01/2018;11028.33972;4160.447418;5606.801668;5654.415195;5249.71252;6619.14725;4853.750377;9,867.25;12007.45511;4822.410977;0.000306428;0.00026481;0.000533074;0.000358214;0.000330234;0.000378476;0.000314513;0.000256722;0.000325682;0.00030803;;;;;;;;;;;;;;;;;;;;;;;;;;
26/01/2018;11054.31976;4161.539614;5649.200787;5688.535623;5258.927177;6679.599487;4867.81249;9,871.73;12044.58543;4835.714801;0.002355753;0.000262519;0.007562086;0.006034298;0.001755269;0.009132934;0.002897164;0.000454228;0.003092272;0.00275875;;;;;;;;;;;;;;;;;;;;;;;;;;
29/01/2018;11047.44441;4162.639711;5650.949806;5685.457536;5258.052595;6674.185483;4866.431264;9,873.68;12033.27837;4834.25714;-0.00062196;0.000264349;0.000309605;-0.000541104;-0.000166304;-0.000810528;-0.000283747;0.000198121;-0.000938767;-0.000301437;;;;;;;;;;;;;;;;;;;;;;;;;;
30/01/2018;11046.48798;4163.732774;5652.318775;5679.647866;5260.550189;6660.179349;4865.277288;9,875.03;12031.20072;4833.041659;-8.65751E-05;0.000262589;0.000242255;-0.001021847;0.000475004;-0.002098553;-0.00023713;0.000136006;-0.000172659;-0.000251431;;;;;;;;;;;;;;;;;;;;;;;;;;
31/01/2018;11050.98272;4164.829818;5658.151758;5682.270986;5261.836264;6664.299377;4867.196524;9,877.90;12036.63493;4834.856221;0.000406893;0.000263476;0.001031963;0.000461846;0.000244475;0.000618606;0.000394476;0.000291135;0.000451677;0.000375449;;;;;;;;;;;;;;;;;;;;;;;;;;
01/02/2018;11059.40501;4165.923392;5668.066407;5690.688728;5265.846218;6677.62773;4871.278814;9,880.36;12048.19909;4838.779473;0.00076213;0.000262574;0.001752277;0.001481405;0.000762083;0.001999963;0.000838735;0.000248655;0.000960747;0.000811452;;;;;;;;;;;;;;;;;;;;;;;;;;
02/02/2018;11037.68136;4167.01973;5658.561705;5674.005244;5260.359097;6648.965261;4863.919599;9,882.05;12014.81329;4831.493078;-0.001964269;0.000263168;-0.001676886;-0.002931716;-0.001042021;-0.004292313;-0.001510736;0.000171001;-0.00277102;-0.001505833;;;;;;;;;;;;;;;;;;;;;;;;;;
05/02/2018;11032.17131;4168.115843;5650.517982;5657.37053;5257.261716;6618.219285;4859.160561;9,885.03;12005.1705;4826.828923;-0.000499204;0.000263045;-0.001421514;-0.002931741;-0.000588816;-0.004624175;-0.000978437;0.000301382;-0.000802575;-0.000965365;;;;;;;;;;;;;;;;;;;;;;;;;;
06/02/2018;11047.26361;4169.207398;5650.745835;5662.55585;5258.197667;6627.830308;4863.238391;9,887.36;12026.74801;4830.99333;0.001368027;0.000261882;4.03243E-05;0.00091656;0.00017803;0.001452207;0.000839205;0.000236303;0.001797351;0.000862763;;;;;;;;;;;;;;;;;;;;;;;;;;
07/02/2018;11054.9172;4170.306811;5652.935065;5662.235109;5259.917299;6625.612852;4864.836015;9,890.87;12036.62061;4832.571975;0.000692804;0.000263698;0.000387423;-5.66424E-05;0.000327038;-0.000334567;0.00032851;0.000354645;0.000820887;0.000326774;;;;;;;;;;;;;;;;;;;;;;;;;;
08/02/2018;11058.45783;4171.403336;5650.558694;5646.965202;5247.223693;6606.383259;4861.97867;9,895.87;12039.63044;4829.709805;0.000320276;0.000262936;-0.000420378;-0.002696798;-0.002413271;-0.002902312;-0.000587347;0.000505755;0.000250056;-0.000592266;;;;;;;;;;;;;;;;;;;;;;;;;;
09/02/2018;11047.65871;4172.459082;5634.060417;5626.789718;5241.185429;6571.176067;4855.288524;9,898.93;12022.01181;4823.283793;-0.000976548;0.000253091;-0.00291976;-0.003572801;-0.001150754;-0.005329269;-0.001376013;0.000309055;-0.001463386;-0.001330517;;;;;;;;;;;;;;;;;;;;;;;;;;
14/02/2018;11075.81132;4173.521654;5646.983072;5646.414624;5247.810072;6604.736632;4865.291945;9,902.77;12062.4974;4833.188157;0.002548288;0.000254663;0.002293666;0.003487762;0.001263959;0.005107239;0.002060314;0.000388486;0.003367621;0.002053448;;;;;;;;;;;;;;;;;;;;;;;;;;
15/02/2018;11083.7728;4174.547851;5664.482441;5672.744988;5254.072186;6652.161901;4873.872863;9,906.56;12072.70133;4841.522528;0.000718817;0.000245883;0.003098888;0.004663201;0.001193281;0.007180494;0.001763701;0.000382764;0.000845922;0.001724404;;;;;;;;;;;;;;;;;;;;;;;;;;
16/02/2018;11105.60005;4175.599619;5680.035857;5689.739332;5263.429414;6678.231154;4882.270971;9,910.27;12103.75929;4849.718474;0.001969298;0.000251948;0.002745779;0.002995788;0.001780948;0.003918914;0.001723087;0.000373552;0.002572577;0.001692845;;;;;;;;;;;;;;;;;;;;;;;;;;
19/02/2018;11107.48224;4176.648212;5680.475316;5690.558447;5265.393351;6678.032128;4883.180006;9,913.51;12105.08946;4850.637071;0.000169481;0.000251124;7.73691E-05;0.000143964;0.000373129;-2.98022E-05;0.000186191;0.000327433;0.000109898;0.000189412;;;;;;;;;;;;;;;;;;;;;;;;;;
20/02/2018;11120.25047;4177.688308;5674.460765;5684.049662;5265.443736;6664.551332;4883.849505;9,916.63;12122.81551;4851.473811;0.001149516;0.000249026;-0.001058811;-0.001143787;9.56909E-06;-0.002018678;0.000137103;0.000315103;0.001464347;0.000172501;;;;;;;;;;;;;;;;;;;;;;;;;;
21/02/2018;11127.7585;4178.732136;5676.974535;5680.889012;5271.067961;6652.617712;4884.721055;9,920.09;12132.49238;4852.301643;0.000675167;0.000249858;0.000442997;-0.000556056;0.001068139;-0.001790611;0.000178456;0.000348616;0.000798236;0.000170635;;;;;;;;;;;;;;;;;;;;;;;;;;
22/02/2018;11128.69617;4179.779986;5675.647508;5679.091547;5273.131624;6646.922847;4884.795676;9,921.08;12133.44308;4852.411501;8.42635E-05;0.000250758;-0.000233756;-0.000316406;0.000391508;-0.000856034;1.52764E-05;9.99338E-05;7.83603E-05;2.26404E-05;;;;;;;;;;;;;;;;;;;;;;;;;;
23/02/2018;11140.64804;4180.842733;5681.676412;5692.472699;5278.668399;6669.211036;4890.517414;9,924.25;12149.92262;4858.110956;0.001073969;0.000254259;0.001062241;0.002356213;0.001049997;0.003353159;0.001171336;0.000319492;0.001358191;0.001174561;;;;;;;;;;;;;;;;;;;;;;;;;;
26/02/2018;11158.76259;4181.895525;5688.583464;5712.087557;5284.393697;6704.182484;4898.758159;9,926.02;12176.29824;4866.364499;0.001625987;0.000251813;0.001215671;0.003445754;0.00108461;0.005243716;0.001685046;0.000178133;0.002170847;0.00169892;;;;;;;;;;;;;;;;;;;;;;;;;;
27/02/2018;11158.14501;4182.903024;5689.28565;5716.558285;5285.399006;6712.441641;4900.158203;9,927.93;12174.49188;4867.778629;-5.53447E-05;0.000240919;0.000123438;0.000782678;0.000190241;0.001231941;0.000285796;0.000192291;-0.00014835;0.000290593;;;;;;;;;;;;;;;;;;;;;;;;;;
28/02/2018;11172.7973;4183.912686;5688.074869;5713.443924;5290.205794;6701.389983;4902.064303;9,931.34;12194.91316;4869.758672;0.001313148;0.000241378;-0.000212818;-0.000544797;0.000909447;-0.001646444;0.000388987;0.00034367;0.001677382;0.000406765;;;;;;;;;;;;;;;;;;;;;;;;;;
01/03/2018;11176.33977;4184.98964;5689.504848;5718.138768;5292.9876;6708.402531;4904.220761;9,934.04;12198.98527;4871.928019;0.000317062;0.000257404;0.000251399;0.000821719;0.000525841;0.001046432;0.000439908;0.000272134;0.000333919;0.000445473;;;;;;;;;;;;;;;;;;;;;;;;;;
02/03/2018;11195.65874;4186.043073;5692.020528;5723.884306;5299.686406;6713.814977;4909.216408;9,938.31;12225.86679;4876.973993;0.00172856;0.000251717;0.000442162;0.001004792;0.0012656;0.000806816;0.001018642;0.000429227;0.002203587;0.001035724;;;;;;;;;;;;;;;;;;;;;;;;;;
05/03/2018;11214.83846;4187.11365;5697.50855;5732.621033;5305.31737;6726.427747;4915.005459;9,942.83;12252.42668;4882.756083;0.001713139;0.000255749;0.000964161;0.001526363;0.001062509;0.001878629;0.001179221;0.000454609;0.002172434;0.00118559;;;;;;;;;;;;;;;;;;;;;;;;;;
06/03/2018;11220.77633;4188.188233;5702.443771;5734.839439;5308.109239;6728.319937;4917.032672;9,945.45;12260.09805;4884.704398;0.000529466;0.000256641;0.000866207;0.000386979;0.00052624;0.000281307;0.000412454;0.000264192;0.00062611;0.00039902;;;;;;;;;;;;;;;;;;;;;;;;;;
07/03/2018;11220.67918;4189.266546;5706.555396;5734.784268;5310.687725;6725.725383;4917.503455;9,948.48;12258.5931;4885.081614;-8.65849E-06;0.000257465;0.000721029;-9.62032E-06;0.000485764;-0.000385617;9.57453E-05;0.000304622;-0.000122752;7.72239E-05;;;;;;;;;;;;;;;;;;;;;;;;;;
08/03/2018;11223.40489;4190.343237;5707.093182;5736.173273;5312.316894;6727.024522;4918.697755;9,950.82;12261.60801;4886.28956;0.000242919;0.000257012;9.424E-05;0.000242207;0.000306772;0.00019316;0.000242867;0.000234621;0.000245942;0.000247272;;;;;;;;;;;;;;;;;;;;;;;;;;
09/03/2018;11225.56167;4191.41737;5693.630376;5734.346193;5313.603055;6722.016556;4918.660365;9,953.54;12263.59747;4886.592912;0.000192167;0.000256335;-0.00235896;-0.000318519;0.000242109;-0.000744455;-7.60161E-06;0.000274276;0.000162252;6.20823E-05;;;;;;;;;;;;;;;;;;;;;;;;;;
12/03/2018;11230.95114;4192.494124;5686.504998;5734.483754;5313.651417;6722.253918;4919.788386;9,956.07;12270.49656;4887.927504;0.000480108;0.000256895;-0.001251465;2.3989E-05;9.10155E-06;3.53111E-05;0.000229335;0.00025381;0.000562566;0.000273113;;;;;;;;;;;;;;;;;;;;;;;;;;
13/03/2018;11246.23275;4193.566258;5680.16587;5743.320462;5318.416199;6735.906351;4924.677504;9,958.28;12292.28376;4893.089191;0.001360669;0.000255727;-0.001114767;0.001540977;0.000896706;0.002030931;0.000993766;0.000221651;0.001775576;0.001056007;;;;;;;;;;;;;;;;;;;;;;;;;;
14/03/2018;11243.73749;4194.646341;5686.593779;5750.257697;5322.859352;6745.948232;4926.538082;9,960.30;12287.65821;4894.829189;-0.000221875;0.000257557;0.001131641;0.001207879;0.000835428;0.001490799;0.000377807;0.000202708;-0.000376297;0.000355603;;;;;;;;;;;;;;;;;;;;;;;;;;
15/03/2018;11242.24825;4195.722026;5696.288323;5750.036869;5323.311326;6745.057673;4926.880036;9,962.73;12284.34732;4894.932974;-0.000132451;0.000256442;0.001704807;-3.84031E-05;8.49119E-05;-0.000132014;6.94106E-05;0.000244005;-0.000269448;2.1203E-05;;;;;;;;;;;;;;;;;;;;;;;;;;
16/03/2018;11253.24168;4196.799235;5706.067956;5761.04032;5330.343082;6761.191893;4932.01997;9,965.87;12299.32429;4899.942476;0.000977868;0.00025674;0.001716843;0.001913631;0.001320936;0.002392006;0.001043243;0.000315073;0.001219191;0.001023406;;;;;;;;;;;;;;;;;;;;;;;;;;
19/03/2018;11253.03871;4197.875876;5705.636927;5749.144252;5327.593516;6738.786152;4929.427736;9,969.04;12297.59502;4897.302114;-1.80364E-05;0.000256539;-7.55387E-05;-0.002064917;-0.000515833;-0.003313874;-0.000525593;0.000318886;-0.000140599;-0.000538856;;;;;;;;;;;;;;;;;;;;;;;;;;
20/03/2018;11243.56664;4198.948848;5703.076537;5730.893136;5320.167496;6707.691302;4923.709781;9,971.56;12282.34665;4891.518729;-0.000841734;0.000255599;-0.000448747;-0.00317458;-0.001393879;-0.00461431;-0.001159963;0.000252441;-0.001239947;-0.001180933;;;;;;;;;;;;;;;;;;;;;;;;;;
21/03/2018;11259.17525;4200.02532;5717.295047;5745.800207;5321.934186;6737.485036;4930.671753;9,974.36;12304.35546;4898.279432;0.001388225;0.000256367;0.00249313;0.002601178;0.000332074;0.004441727;0.001413969;0.000280681;0.001791906;0.001382128;;;;;;;;;;;;;;;;;;;;;;;;;;
22/03/2018;11295.27234;4201.099987;5734.832676;5776.729418;5354.120242;6770.133664;4944.993806;9,984.00;12353.83259;4912.483843;0.003206016;0.000255872;0.00306747;0.005382925;0.006047812;0.004845818;0.002904686;0.000966343;0.004021107;0.002899878;;;;;;;;;;;;;;;;;;;;;;;;;;
23/03/2018;11287.82268;4202.136289;5742.957669;5774.47375;5359.03261;6760.328232;4943.813814;9,986.17;12341.75177;4911.071359;-0.000659538;0.000246674;0.001416779;-0.000390475;0.000917493;-0.001448337;-0.000238624;0.000217915;-0.0009779;-0.000287529;;;;;;;;;;;;;;;;;;;;;;;;;;
26/03/2018;11311.91956;4203.171314;5751.925711;5779.366715;5367.176368;6762.372017;4949.523389;9,989.33;12376.25112;4916.684015;0.002134767;0.000246309;0.001561572;0.000847344;0.001519632;0.00030232;0.001154893;0.000316322;0.002795336;0.001142858;;;;;;;;;;;;;;;;;;;;;;;;;;
27/03/2018;11310.39362;4204.206754;5751.967648;5768.419069;5365.448501;6740.931901;4946.948647;9,991.05;12373.2072;4914.049573;-0.000134896;0.000246347;7.29095E-06;-0.001894264;-0.000321932;-0.003170502;-0.0005202;0.000171571;-0.000245948;-0.000535817;;;;;;;;;;;;;;;;;;;;;;;;;;
28/03/2018;11309.31002;4205.248103;5745.847509;5753.40671;5366.434969;6708.099364;4943.288767;9,993.62;12370.43559;4910.461222;-9.58057E-05;0.000247692;-0.001064008;-0.002602508;0.000183856;-0.004870623;-0.000739826;0.000257824;-0.000224001;-0.000730223;;;;;;;;;;;;;;;;;;;;;;;;;;
29/03/2018;11320.6585;4206.284822;5761.852663;5766.894553;5375.917353;6726.993865;4949.24031;9,996.65;12385.99206;4916.143269;0.001003463;0.00024653;0.002785517;0.002344323;0.00176698;0.00281667;0.001203964;0.000302892;0.001257552;0.001157131;;;;;;;;;;;;;;;;;;;;;;;;;;
02/04/2018;11313.69756;4207.323374;5757.880028;5755.695199;5370.037784;6709.266041;4945.626525;9,999.08;12374.527;4912.547716;-0.000614888;0.000246905;-0.000689472;-0.001942008;-0.001093687;-0.002635326;-0.00073017;0.00024275;-0.000925647;-0.000731377;;;;;;;;;;;;;;;;;;;;;;;;;;
03/04/2018;11303.7255;4208.36229;5753.560453;5739.239416;5367.369055;6677.111798;4940.246407;10,001.18;12358.35634;4907.154445;-0.000881415;0.00024693;-0.000750202;-0.002859044;-0.000496967;-0.004792513;-0.001087854;0.000210703;-0.00130677;-0.001097856;;;;;;;;;;;;;;;;;;;;;;;;;;
04/04/2018;11294.72356;4209.398741;5753.899453;5729.008802;5365.944618;6656.881354;4936.685442;10,002.91;12343.84068;4903.503946;-0.000796369;0.000246284;5.892E-05;-0.001782573;-0.000265388;-0.00302982;-0.000720807;0.000173188;-0.001174563;-0.000743914;;;;;;;;;;;;;;;;;;;;;;;;;;
05/04/2018;11319.67765;4210.438439;5762.135606;5747.471693;5374.093413;6687.685962;4945.798008;10,005.50;12380.51989;4912.61554;0.002209358;0.000246994;0.001431404;0.003222703;0.001518613;0.004627483;0.001845888;0.00025823;0.002971459;0.00185818;;;;;;;;;;;;;;;;;;;;;;;;;;
06/04/2018;11305.71493;4211.476336;5759.42696;5737.687576;5372.639023;6668.43265;4941.496598;10,006.85;12358.64826;4908.284788;-0.001233491;0.000246506;-0.000470077;-0.001702334;-0.00027063;-0.00287892;-0.00086971;0.000135118;-0.001766616;-0.000881557;;;;;;;;;;;;;;;;;;;;;;;;;;
09/04/2018;11301.49153;4212.512623;5763.317613;5735.421658;5374.388839;6661.839777;4940.758824;10,008.11;12351.62086;4907.431904;-0.000373564;0.000246063;0.000675528;-0.000394918;0.00032569;-0.000988669;-0.000149302;0.000126227;-0.000568622;-0.000173764;;;;;;;;;;;;;;;;;;;;;;;;;;
10/04/2018;11303.56218;4213.548349;5764.051445;5733.258334;5374.635799;6657.00133;4940.954331;10,010.27;12353.72956;4907.613309;0.00018322;0.000245869;0.000127328;-0.000377187;4.59513E-05;-0.000726293;3.95702E-05;0.00021522;0.000170722;3.69654E-05;;;;;;;;;;;;;;;;;;;;;;;;;;
11/04/2018;11317.5992;4214.588304;5779.704659;5748.46413;5378.370253;6685.415913;4947.727668;10,013.06;12373.71512;4914.145023;0.001241822;0.000246812;0.002715662;0.002652208;0.000694829;0.004268376;0.001370856;0.000279244;0.001617776;0.001330935;;;;;;;;;;;;;;;;;;;;;;;;;;
12/04/2018;11332.09988;4215.622247;5786.252557;5762.909153;5381.727348;6712.603701;4954.156548;10,017.37;12393.67822;4920.554582;0.001281251;0.000245325;0.001132912;0.002512849;0.000624184;0.004066731;0.00129936;0.000429826;0.001613347;0.001304308;;;;;;;;;;;;;;;;;;;;;;;;;;
13/04/2018;11326.61041;4216.659906;5792.529802;5755.835646;5379.758154;6699.622911;4952.080597;10,019.87;12384.13001;4918.272775;-0.000484419;0.000246146;0.001084855;-0.001227419;-0.000365904;-0.001933794;-0.000419032;0.000249669;-0.000770409;-0.00046373;;;;;;;;;;;;;;;;;;;;;;;;;;
16/04/2018;11338.62916;4217.675003;5796.465972;5762.04606;5380.584548;6711.942812;4955.994901;10,022.16;12401.28966;4922.176594;0.001061108;0.000240735;0.000679525;0.001078977;0.000153612;0.001838895;0.000790436;0.000229002;0.001385616;0.000793738;;;;;;;;;;;;;;;;;;;;;;;;;;
17/04/2018;11348.52142;4218.718557;5798.950646;5763.937065;5381.491421;6715.086999;4958.471982;10,024.81;12415.04601;4924.647181;0.000872439;0.000247424;0.000428653;0.000328183;0.000168545;0.000468447;0.000499815;0.000264457;0.001109268;0.00050193;;;;;;;;;;;;;;;;;;;;;;;;;;
18/04/2018;11367.47021;4219.750306;5802.733345;5775.651484;5387.027719;6734.654079;4964.852855;10,028.16;12442.23181;4931.077386;0.001669715;0.000244565;0.000652308;0.002032364;0.001028766;0.002913898;0.001286863;0.000333578;0.002189746;0.001305719;;;;;;;;;;;;;;;;;;;;;;;;;;
19/04/2018;11362.65955;4220.785901;5807.201634;5770.545223;5386.664268;6723.87821;4963.324174;10,029.38;12434.32939;4929.40126;-0.000423196;0.000245416;0.000770032;-0.000884101;-6.74678E-05;-0.001600063;-0.000307901;0.000122343;-0.000635129;-0.000339911;;;;;;;;;;;;;;;;;;;;;;;;;;
20/04/2018;11370.13906;4221.820337;5809.32099;5767.426249;5388.721152;6714.7984;4964.156943;10,032.90;12443.99909;4930.199443;0.000658254;0.000245081;0.000364953;-0.000540499;0.000381847;-0.001350383;0.000167785;0.000351118;0.000777661;0.000161923;;;;;;;;;;;;;;;;;;;;;;;;;;
23/04/2018;11352.35638;4222.854755;5803.795381;5750.7651;5385.7114;6681.636985;4957.459027;10,034.90;12416.0119;4923.488983;-0.001563981;0.000245017;-0.000951163;-0.002888836;-0.000558528;-0.004938557;-0.001349255;0.000198878;-0.002249051;-0.001361093;;;;;;;;;;;;;;;;;;;;;;;;;;
24/04/2018;11350.95964;4223.875273;5804.785715;5750.171905;5387.772428;6678.079892;4957.502829;10,036.99;12412.88038;4923.508788;-0.000123035;0.000241665;0.000170636;-0.000103151;0.000382684;-0.000532368;8.83557E-06;0.00020857;-0.000252216;4.02255E-06;;;;;;;;;;;;;;;;;;;;;;;;;;
25/04/2018;11349.44115;4224.90508;5803.10688;5750.587182;5388.105327;6678.623787;4957.71776;10,038.40;12409.89484;4923.770962;-0.000133776;0.000243806;-0.000289216;7.22199E-05;6.17879E-05;8.14448E-05;4.33547E-05;0.000140102;-0.000240519;5.32494E-05;;;;;;;;;;;;;;;;;;;;;;;;;;
26/04/2018;11364.80304;4225.921771;5812.883103;5762.2509;5393.576479;6698.151322;4963.66712;10,041.26;12431.86353;4929.608614;0.001353537;0.000240642;0.001684653;0.002028266;0.001015413;0.002923886;0.00120002;0.000284734;0.001770257;0.001185606;;;;;;;;;;;;;;;;;;;;;;;;;;
27/04/2018;11382.67112;4226.912196;5819.838047;5765.043243;5399.473678;6697.798315;4967.70754;10,045.29;12457.07283;4933.565206;0.00157223;0.000234369;0.001196471;0.000484592;0.001093375;-5.27022E-05;0.000813999;0.000402058;0.002027797;0.000802618;;;;;;;;;;;;;;;;;;;;;;;;;;
30/04/2018;11373.43846;4227.932331;5818.31042;5758.601309;5398.576666;6684.684346;4964.998986;10,047.19;12442.12975;4930.833742;-0.000811116;0.000241343;-0.000262486;-0.001117413;-0.00016613;-0.001957952;-0.000545232;0.000188282;-0.001199566;-0.000553649;;;;;;;;;;;;;;;;;;;;;;;;;;
02/05/2018;11367.50343;4228.960794;5818.832218;5748.325695;5396.999274;6663.926714;4961.899981;10,048.52;12432.46549;4927.65125;-0.000521832;0.000243254;8.9682E-05;-0.001784394;-0.000292187;-0.003105252;-0.00062417;0.000133073;-0.000776737;-0.000645427;;;;;;;;;;;;;;;;;;;;;;;;;;
03/05/2018;11366.72504;4229.993887;5823.31124;5749.127199;5397.290733;6665.361225;4962.471294;10,049.72;12430.74133;4928.124387;-6.84753E-05;0.00024429;0.000769746;0.000139433;5.40039E-05;0.000215265;0.00011514;0.00011871;-0.000138682;9.60167E-05;;;;;;;;;;;;;;;;;;;;;;;;;;
04/05/2018;11367.65579;4231.028808;5827.542506;5752.709594;5398.498254;6671.877221;4963.992799;10,051.94;12431.11114;4929.574854;8.18837E-05;0.000244663;0.000726608;0.00062312;0.000223727;0.000977591;0.000306602;0.000220847;2.975E-05;0.000294324;;;;;;;;;;;;;;;;;;;;;;;;;;
07/05/2018;11349.84461;4232.055879;5820.612645;5741.641264;5393.978139;6652.610217;4958.654947;10,052.79;12403.92875;4924.290424;-0.00156683;0.000242747;-0.001189157;-0.00192402;-0.000837291;-0.002887794;-0.001075314;8.49819E-05;-0.002186643;-0.001071985;;;;;;;;;;;;;;;;;;;;;;;;;;
08/05/2018;11321.17375;4233.078182;5800.593388;5713.626855;5383.333917;6602.97175;4947.105027;10,052.37;12361.00714;4912.980403;-0.002526101;0.000241562;-0.003439373;-0.004879164;-0.001973353;-0.007461502;-0.002329245;-4.20384E-05;-0.003460324;-0.002296782;;;;;;;;;;;;;;;;;;;;;;;;;;
09/05/2018;11291.86893;4234.099975;5780.482027;5686.627713;5373.451298;6554.72028;4935.700987;10,056.52;12315.01004;4901.821764;-0.002588497;0.000241383;-0.003467121;-0.004725395;-0.00183578;-0.007307538;-0.002305195;0.000412877;-0.003721145;-0.002271257;;;;;;;;;;;;;;;;;;;;;;;;;;
10/05/2018;11340.49729;4235.11321;5795.372762;5721.338849;5381.671743;6621.670024;4952.721869;10,060.73;12386.1872;4918.850582;0.004306493;0.000239304;0.002576037;0.006103993;0.001529826;0.010213974;0.003448524;0.000418795;0.005779708;0.003473977;;;;;;;;;;;;;;;;;;;;;;;;;;
11/05/2018;11324.87946;4236.098242;5799.056662;5710.607927;5375.095716;6605.394757;4948.057569;10,060.49;12362.81226;4913.992022;-0.001377173;0.000232587;0.000635662;-0.001875596;-0.00122193;-0.002457879;-0.000941765;-2.40974E-05;-0.001887178;-0.000987743;;;;;;;;;;;;;;;;;;;;;;;;;;
14/05/2018;11305.21935;4237.095032;5790.590778;5689.463921;5364.878487;6570.323058;4939.901607;10,059.55;12333.68049;4905.865176;-0.00173601;0.000235309;-0.001459873;-0.003702584;-0.001900846;-0.005309554;-0.001648316;-9.31366E-05;-0.002356402;-0.001653817;;;;;;;;;;;;;;;;;;;;;;;;;;
15/05/2018;11302.51879;4238.098574;5793.030012;5694.276196;5362.538011;6583.419215;4941.09107;10,062.54;12328.23013;4907.020593;-0.000238877;0.000236847;0.000421241;0.000845822;-0.000436259;0.001993229;0.000240787;0.000297557;-0.000441909;0.000235517;;;;;;;;;;;;;;;;;;;;;;;;;;
16/05/2018;11312.03064;4239.112329;5794.768844;5699.451632;5362.569919;6595.124316;4944.301105;10,067.70;12340.14082;4910.25868;0.000841569;0.0002392;0.000300159;0.000908884;5.95017E-06;0.001777967;0.000649661;0.000512703;0.000966131;0.000659889;;;;;;;;;;;;;;;;;;;;;;;;;;
17/05/2018;11274.84121;4240.084533;5777.873319;5665.141808;5338.603697;6545.596575;4929.932552;10,055.28;12289.97457;4895.990431;-0.0032876;0.000229341;-0.002915651;-0.006019847;-0.004469167;-0.007509751;-0.002906084;-0.001233432;-0.00406529;-0.002905804;;;;;;;;;;;;;;;;;;;;;;;;;;
18/05/2018;11220.03127;4241.05695;5767.509029;5617.516891;5316.956717;6463.117034;4909.653342;10,054.56;12207.88072;4875.518623;-0.004861261;0.000229339;-0.00179379;-0.008406659;-0.004054802;-0.012600768;-0.004113486;-7.15988E-05;-0.006679741;-0.004181342;;;;;;;;;;;;;;;;;;;;;;;;;;
21/05/2018;11237.57593;4242.052578;5785.750361;5629.169402;5323.978437;6481.258829;4916.122967;10,059.38;12232.03332;4881.679502;0.00156369;0.000234759;0.003162775;0.002074317;0.001320628;0.002806973;0.001317736;0.000478501;0.001978443;0.001263636;;;;;;;;;;;;;;;;;;;;;;;;;;
22/05/2018;11253.7942;4243.057386;5799.760967;5649.116429;5336.353276;6511.894985;4924.309175;10,064.16;12254.20187;4889.699879;0.001443218;0.000236868;0.002421571;0.003543512;0.002324359;0.004726884;0.001665176;0.000475984;0.001812336;0.001642954;;;;;;;;;;;;;;;;;;;;;;;;;;
23/05/2018;11266.46286;4244.062127;5800.781211;5640.199875;5325.892978;6504.024113;4924.557866;10,065.92;12272.44071;4889.928794;0.001125723;0.000236796;0.000175911;-0.001578398;-0.001960196;-0.001208691;5.05027E-05;0.000174164;0.001488374;4.68158E-05;;;;;;;;;;;;;;;;;;;;;;;;;;
