Date;YEAR;MONTH;ANBIMA366_TJTLN12366;ANBIMA366_TJTLN1366;ANBIMA366_TJTLN3366;ANBIMA366_TJTLN6366;BMF366_FUT1DOL366;BMF366_FUT3DOL366;BMF366_FUT3DOLV366;EIA366_PBRENT366;EIA366_PWTI366;GM366_DOW366;GM366_ERTUR366;GM366_ERV366;GM366_ERVV366;GM366_EUROV366;GM366_IBVSP366;GM366_IBVSPV366;SGS366_NASDAQ366;VALOR366_FEDFUND366;IRF-M;IMA-S;IMA-C;IMA-B;IMA-B5;IMA-B5plus;IMA-Geral;IRF-M1;IRF-M1plus;IMA-Geral_exC
2018-11-28;2018;11;6.9243;6.4491;6.4143;6.4999;3.892206;3.9095;1.82275425957373;59.58;51.31;25366.0;4.03;3.8631;0.763356101788251;4.3568;89250.0;1.66994631944316;7292.0;2.125;11882.31195;4382.605831;6374.082303;6102.441483;5624.594433;7176.212052;5197.110359;10441.689467;13034.734784;5154.323817
2018-11-29;2018;11;6.8596;6.4658;6.4098;6.4694;3.857954;3.869649;0.956975770252747;57.97;50.06;25339.0;4.01;3.8568;0.711052471408379;4.3914;89709.0;1.62837501668198;7273.0;2.125;11885.279554;4383.686101;6371.836433;6106.141614;5625.973411;7182.639876;5198.806158;10443.533373;13038.37318;5156.111031
2018-11-30;2018;11;6.9052;6.4457;6.4099;6.4916;3.853294;3.866245;0.957716191109831;58.29;51.46;25538.0;4.01;3.8633;0.623214264831598;4.3806;89504.0;1.53059196201205;7331.0;2.125;11897.634303;4384.771135;6368.783074;6112.166965;5628.147795;7193.179789;5202.427114;10446.363108;13055.950473;5159.884742
2018-12-01;2018;12;6.9116;6.4208;6.3976;6.4912;3.852291;3.870791;0.804376461113629;57.71;50.78;;4.07;;;;;;;2.125;;;;;;;;;;
2018-12-02;2018;12;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;;0.0;;;;;;;2.125;;;;;;;;;;
2018-12-03;2018;12;6.8869;6.4268;6.3897;6.4714;3.833423;0.0;;60.17;52.98;25826.0;4.0;3.8285;0.665651929924871;4.3423;89820.0;1.33071882740514;7442.0;2.125;11900.340108;4385.850472;6377.076593;6112.399706;5632.853737;7188.862104;5203.544997;10449.637649;13058.469109;5160.824787
2018-12-04;2018;12;6.8869;6.4268;6.3897;6.4714;3.833423;0.0;;60.17;52.98;25027.0;4.0;3.8313;0.646976983933131;4.365;88624.0;1.36508339107162;7158.0;2.125;11877.476396;4386.936155;6370.99037;6095.302429;5628.388746;7157.211606;5196.559888;10451.808368;13022.254294;5153.837432
2018-12-05;2018;12;6.9234;6.4347;6.3895;6.4765;3.841703;3.896;0.807833604315635;61.22;53.21;;4.01;3.8561;0.655264667555813;4.3666;89039.0;1.34665075776157;;2.125;11887.075676;4388.017911;6374.157109;6101.742842;5633.558824;7165.56833;5199.99913;10455.197705;13035.308186;5157.273684
2018-12-06;2018;12;6.8963;6.4289;6.3799;6.4607;3.863378;3.896;0.790454484495474;61.4;52.64;24948.0;4.02;3.9178;0.690273822877003;4.4639;88846.0;1.31436824223839;7188.0;2.125;11904.712814;4389.099235;6370.954059;6108.736402;5637.537817;7176.3143;5204.627696;10459.265187;13060.372794;5162.078019
2018-12-07;2018;12;6.8353;6.4596;6.3747;6.4226;3.911972;3.917;0.793753564001617;57.83;51.54;24389.0;4.03;3.8964;0.709510228454853;4.4376;88115.0;1.30691165946342;6969.0;2.125;11916.655292;4390.177318;6385.105303;6109.791283;5637.742117;7178.339867;5207.46599;10462.784039;13076.962149;5164.635952
2018-12-08;2018;12;6.7593;6.5022;6.3838;6.3917;3.890356;0.0;;61.71;51.76;;4.1;;;;;;;2.125;;;;;;;;;;
2018-12-09;2018;12;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;;0.0;;;;;;;2.125;;;;;;;;;;
2018-12-10;2018;12;6.7336;6.5246;6.3891;6.3782;3.921831;0.0;;60.29;51.07;24423.0;4.08;3.911;0.691750902365978;4.4613;85914.0;1.40005266526627;7021.0;2.125;11905.606496;4391.260369;6393.048848;6098.925638;5637.028827;7156.053803;5203.999998;10466.089363;13058.333076;5160.904786
2018-12-11;2018;12;6.7336;6.5246;6.3891;6.3782;3.921831;3.938475;0.795134024086877;60.29;51.07;24370.0;4.08;3.9013;0.698599306867737;4.4233;86419.0;1.30137917042291;7032.0;2.125;11910.515321;4392.346485;6389.690194;6102.547588;5640.138043;7160.54728;5205.943471;10469.092132;13064.373589;5162.970564
2018-12-12;2018;12;6.7218;6.5004;6.374;6.3683;3.909504;3.938475;0.795628419351409;59.73;51.65;24527.0;4.06;3.8629;0.742864718494521;4.3906;86977.0;1.30790627519491;7098.0;2.125;11936.4627;4393.42917;6386.427018;6121.218329;5648.822922;7191.216834;5214.456928;10472.231494;13102.670726;5171.744014
2018-12-13;2018;12;6.7091;6.4669;6.3586;6.3642;3.862305;0.0;;59.94;51.04;24597.0;4.01;3.879;0.728904585753425;4.4011;87837.0;1.32168000487301;7070.0;2.125;11977.162099;4394.513452;6394.019948;6138.427149;5663.212365;7212.958284;5225.128132;10476.640387;13162.998876;5182.459715
2018-12-14;2018;12;6.5981;6.5244;6.3608;6.3103;3.882193;3.925;0.77694759257881;59.03;52.69;24101.0;4.05;3.909;0.741108915007519;4.4109;87449.0;1.31429469668185;6911.0;2.125;12002.147864;4395.593648;6383.568192;6149.515506;5669.295267;7230.226981;5231.618279;10479.307399;13200.054756;5189.339883
2018-12-15;2018;12;6.5609;6.5614;6.3812;6.3084;3.905272;3.925;0.548087192359637;58.56;51.26;;4.06;;;;;;;2.125;;;;;;;;;;
2018-12-16;2018;12;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;;0.0;;;;;;;2.125;;;;;;;;;;
2018-12-17;2018;12;6.5666;6.5596;6.3906;6.323;3.905939;3.905;0.565457260986502;57.59;49.8;23593.0;4.07;3.9121;0.688585240246448;4.4383;86399.0;1.32043250472411;6754.0;2.125;12008.280857;4396.683263;6393.313782;6148.898554;5671.448791;7226.718725;5233.102877;10481.662358;13208.300131;5190.621388
2018-12-18;2018;12;6.5666;6.5596;6.3906;6.323;3.905939;3.905;0.5516659989719;57.59;49.8;23676.0;4.07;3.8997;0.697367186728057;4.4328;86610.0;1.14511796710636;6784.0;2.125;11998.481194;4397.771352;6392.089177;6146.81608;5671.805831;7221.942612;5231.589082;10483.397851;13192.375389;5189.104852
2018-12-19;2018;12;6.5996;6.5849;6.4135;6.3467;3.901607;3.930071;0.543078606880154;55.26;46.12;23324.0;4.07;3.8907;0.702982725556195;4.4471;85673.0;1.15833529065889;6637.0;2.125;12021.782743;4398.85636;6397.254607;6167.919426;5682.515319;7255.695559;5240.461151;10486.172646;13226.789633;5198.041378
2018-12-20;2018;12;6.5773;6.5878;6.417;6.345;3.885075;3.90985;0.563206856382738;55.6;47.96;22860.0;4.05;3.8443;0.74918793242063;4.4021;85269.0;1.15315697464986;6528.0;2.125;12043.236776;4399.94383;6424.188432;6185.202357;5690.010517;7284.642042;5248.704872;10488.669295;13258.50434;5205.812551
2018-12-21;2018;12;6.5462;6.6758;6.4705;6.3592;3.849537;3.8542;0.643395487618838;52.84;45.64;22445.0;4.02;3.8671;0.748596059306708;4.4104;85697.0;1.1585192663568;6333.0;2.375;12052.725709;4401.026521;6416.049681;6184.035452;5690.452073;7281.718894;5250.145293;10491.111733;13271.862241;5207.479389
2018-12-22;2018;12;6.5626;6.6582;6.4761;6.3794;3.870674;3.904059;0.696701961543277;51.93;45.38;;4.04;;;;;;;2.375;;;;;;;;;;
2018-12-23;2018;12;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;;0.0;;;;;;;2.375;;;;;;;;;;
2018-12-24;2018;12;6.569;6.6457;6.4746;6.3855;0.0;0.0;;0.0;0.0;21792.0;4.04;3.8855;0.753039676286904;4.431;;0.0;6193.0;2.375;12056.148055;4402.111251;6413.462374;6185.410911;5691.576091;7283.483318;5251.375717;10493.716958;13275.817651;5208.798222
2018-12-25;2018;12;6.569;6.6457;6.4746;6.3855;0.0;0.0;;0.0;0.0;;4.04;;;;;;;2.375;;;;;;;;;;
2018-12-26;2018;12;6.5814;6.637;6.4694;6.3861;3.91918;3.926563;0.700388903748021;0.0;46.04;22878.0;4.07;3.9258;0.715771170882812;;85136.0;1.1255415274991;6554.0;2.375;12056.03267;4403.19733;6413.805083;6185.044686;5692.230812;7282.038255;5251.748037;10496.419552;13274.288777;5209.170219
2018-12-27;2018;12;6.5814;6.637;6.4694;6.3861;3.91918;3.926563;0.699572999955817;51.49;46.04;23139.0;4.07;3.933;0.702094083827762;4.4974;85460.0;1.11633483741519;6579.0;2.375;12070.639543;4404.285205;6417.121738;6196.369891;5698.609624;7299.506325;5257.055693;10499.103441;13295.389445;5214.510987
2018-12-28;2018;12;6.5673;6.6609;6.4835;6.3881;3.911952;0.0;;51.49;44.48;23062.0;4.05;3.8748;0.76003910888005;4.439;87887.0;1.12812152313925;6585.0;2.375;12076.711086;4405.371558;6420.401858;6211.615737;5703.755098;7326.539963;5261.958836;10501.990554;13303.274271;5219.439519
2018-12-29;2018;12;6.5557;6.6584;6.4819;6.3845;3.865775;0.0;;50.57;45.15;;0.0;;;;;;;2.375;;;;;;;;;;
2018-12-30;2018;12;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;;0.0;;;;;;;2.375;;;;;;;;;;
2018-12-31;2018;12;6.5607;6.6569;6.4847;6.39;0.0;0.0;;0.0;0.0;23327.0;4.02;3.8748;0.758965767128865;4.439;;0.0;6635.0;2.375;12080.131148;4406.458235;6417.89815;6212.982518;5704.863805;7328.301657;5263.189756;10504.605081;13307.221518;5220.756848
2019-01-01;2019;1;6.5607;6.6569;6.4847;6.39;0.0;0.0;;0.0;0.0;;4.02;;;;;;;2.375;;;;;;;;;;
2019-01-02;2019;1;6.4512;6.6527;6.4576;6.3315;3.840688;0.0;;54.06;46.31;23346.0;3.9644;3.8595;0.763499161440031;4.3852;91012.0;1.32522529469373;6666.0;2.375;12115.341661;4407.54679;6424.485818;6240.024303;5721.539418;7368.534278;5275.236759;10509.007009;13359.119687;5232.901628
2019-01-03;2019;1;6.4512;6.6527;6.4576;6.3315;3.840688;3.8035;0.922659479301518;54.06;46.31;22686.0;3.9644;3.7683;0.906623352942483;4.2868;91564.0;1.32682833717916;6464.0;2.375;12116.549551;4408.634966;6439.469351;6269.792372;5731.505751;7421.400627;5283.172413;10509.692685;13360.635386;5240.644823
2019-01-04;2019;1;6.4902;6.6434;6.4681;6.3601;3.772701;3.8035;0.922659479301518;53.23;46.92;23433.0;3.896;3.7627;0.906097777819712;4.2725;91840.0;1.32535070130834;6739.0;2.375;12119.456796;4409.722042;6446.857371;6302.765314;5729.881511;7492.904598;5291.912707;10511.129656;13364.391806;5249.393811
2019-01-05;2019;1;6.5321;6.5982;6.4484;6.3692;3.747563;3.737;0.9862386512023;55.64;47.76;;3.8706;;;;;;;2.375;;;;;;;;;;
2019-01-06;2019;1;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;;0.0;;;;;;;2.375;;;;;;;;;;
2019-01-07;2019;1;6.6066;6.5565;6.4307;6.387;3.717909;0.0;;57.1;48.27;23531.0;3.8698;3.7062;0.940741232655429;4.2518;91699.0;1.32556536759513;6823.0;2.375;12102.535255;4410.80863;6443.400287;6301.331505;5724.629482;7495.236641;5289.595954;10511.085121;13338.304289;5247.111039
2019-01-08;2019;1;6.6066;6.5565;6.4307;6.387;3.717909;0.0;;57.1;48.27;23787.0;3.8698;3.7208;0.860690378747766;4.257;92031.0;1.28457473402349;6897.0;2.375;12114.934691;4411.895901;6450.014075;6309.586255;5727.710461;7509.572225;5293.905359;10513.689495;13356.114624;5251.3528
2019-01-09;2019;1;6.6073;6.5743;6.44;6.391;3.724946;0.0;;56.91;49.58;23879.0;3.8606;3.6931;0.865280493201826;4.2567;93613.0;1.32612075573376;6957.0;2.375;12124.457805;4412.989223;6462.994409;6352.211208;5735.448824;7591.949767;5305.959093;10516.435016;13369.415108;5263.350942
2019-01-10;2019;1;6.6088;6.5663;6.4312;6.3851;3.693944;3.7016;0.983375237236141;59.46;52.19;24002.0;3.8289;3.6869;0.853579077084872;4.2499;93805.0;1.32206401143666;6986.0;2.375;12109.94955;4414.079273;6466.352477;6357.362892;5733.444171;7604.911455;5305.677699;10516.979832;13346.752127;5262.98221
2019-01-11;2019;1;6.6639;6.5958;6.4357;6.3914;3.70222;3.7016;0.984114727861875;60.47;52.42;23996.0;3.847;3.7141;0.881961948716303;4.2612;93658.0;1.30252691266087;6971.0;2.375;12114.580012;4415.16807;6475.378326;6363.23589;5735.291292;7615.463368;5308.395714;10520.046077;13352.340376;5265.540036
2019-01-12;2019;1;6.655;6.6051;6.441;6.3908;3.716246;0.0;;59.24;51.44;;3.8601;;;;;;;2.375;;;;;;;;;;
2019-01-13;2019;1;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;;0.0;;;;;;;2.375;;;;;;;;;;
2019-01-14;2019;1;6.6129;6.5944;6.4392;6.382;3.71712;0.0;;58.8;50.31;23910.0;3.842;3.726;0.872137441669655;4.2726;94474.0;1.13494233391679;6906.0;2.375;12130.268833;4416.255956;6485.91409;6389.072264;5743.331714;7661.970431;5317.352371;10524.561177;13374.256273;5274.433823
2019-01-15;2019;1;6.6129;6.5944;6.4392;6.382;3.71712;0.0;;58.8;50.31;24066.0;3.842;3.7049;0.865384868298435;4.2447;94055.0;1.15103434323242;7024.0;2.375;12116.590515;4417.346023;6487.45183;6385.115354;5742.333;7654.609862;5315.025725;10526.378899;13352.227693;5272.020021
2019-01-16;2019;1;6.6464;6.555;6.4202;6.3863;3.715853;3.744208;1.02569778816617;58.65;51.8;24207.0;3.8664;3.7197;0.847763340948647;4.2412;94393.0;1.14973726035331;7035.0;2.375;12119.562341;4418.434353;6517.711649;6390.058589;5744.739209;7662.603968;5317.798408;10529.20189;13355.380138;5274.120468
2019-01-17;2019;1;6.6457;6.5596;6.4205;6.3839;3.727271;3.744208;1.00980441616091;59.81;52.08;24370.0;3.875;3.7591;0.891442220085859;4.2805;95351.0;1.15041975358869;7084.0;2.375;12131.462992;4419.523666;6502.877491;6395.619724;5748.581957;7670.445606;5320.905345;10533.491188;13371.565476;5277.652619
2019-01-18;2019;1;6.6005;6.6045;6.4327;6.3644;3.758378;3.762;1.0194987614158;59.85;51.83;24706.0;3.9021;3.7486;0.891210273094402;4.2644;96096.0;1.13696025149299;7157.0;2.375;12145.931902;4420.615187;6503.305628;6399.400988;5750.244586;7676.741064;5324.320658;10536.719723;13392.252172;5281.130737
2019-01-19;2019;1;6.5697;6.6357;6.4407;6.3503;3.751839;3.765;1.00852197950654;62.04;53.6;;3.9068;;;;;;;2.375;;;;;;;;;;
2019-01-20;2019;1;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;;0.0;;;;;;;2.375;;;;;;;;;;
2019-01-21;2019;1;6.5846;6.6001;6.43;6.3593;3.769195;3.79;1.01301857252626;62.18;51.83;;3.908;3.7705;0.906800110270035;4.2863;96009.0;1.08027080513748;;2.375;12153.922231;4421.705358;6500.959476;6401.464966;5752.017388;7679.299975;5326.356795;10539.149887;13403.347646;5283.267215
2019-01-22;2019;1;6.5846;6.6001;6.43;6.3593;3.769195;3.79;1.01301857252626;62.18;51.83;24404.0;3.908;3.7615;0.874831921847603;4.2723;95103.0;1.1249191032558;7020.0;2.375;12177.008051;4422.79544;6503.231463;6408.404071;5761.582434;7684.247513;5331.7653;10544.420288;13436.29376;5288.736639
2019-01-23;2019;1;6.5165;6.5811;6.4115;6.3287;3.77944;3.820333;1.0343459243225;60.9;52.59;24576.0;3.9374;3.7994;0.89552319451508;4.3176;96558.0;1.09054547444612;7026.0;2.375;12194.975653;4423.888836;6517.145077;6420.017773;5766.922183;7703.346806;5337.821414;10548.188659;13462.104925;5294.58607
2019-01-24;2019;1;6.4878;6.5779;6.4016;6.3109;3.792184;3.776504;1.05755505848712;61.05;52.44;24553.0;3.9149;3.7815;0.88980191056568;4.3033;97677.0;1.07035801933495;7073.0;2.375;12182.527912;4424.978984;6516.710004;6411.682606;5767.508575;7685.158397;5334.59817;10549.905984;13442.026107;5291.304303
2019-01-25;2019;1;6.501;6.5956;6.4203;6.328;3.771264;3.776504;1.05552582249729;61.09;52.94;24737.0;3.9132;3.7626;0.85186014721292;4.2833;;0.0;7165.0;2.375;12185.943337;4426.071252;6517.73886;6413.761022;5769.229867;7687.800016;5336.074438;10552.506865;13445.975786;5292.787317
2019-01-26;2019;1;6.5041;6.5878;6.4168;6.3284;0.0;0.0;;61.49;53.53;;3.9475;;;;;;;2.375;;;;;;;;;;
2019-01-27;2019;1;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;;0.0;;;;;;;2.375;;;;;;;;;;
2019-01-28;2019;1;6.5128;6.5672;6.4076;6.3298;3.767403;3.781976;1.0570903502807;59.71;51.79;24528.0;3.9162;3.7676;0.850789594078493;4.3056;95443.0;1.25060049521721;7086.0;2.375;12187.92308;4427.162673;6517.083738;6412.98663;5770.674141;7684.700869;5336.642465;10554.774775;13447.879227;5293.383351
2019-01-29;2019;1;6.5128;6.5672;6.4076;6.3298;3.767403;3.781976;1.04222424978549;59.71;51.79;24580.0;3.9162;3.737;0.811600538062316;4.2703;95639.0;1.22415655602019;7028.0;2.375;12213.206001;4428.255069;6539.81935;6436.211995;5779.276648;7725.001328;5346.647145;10558.466971;13485.016682;5303.052628
2019-01-30;2019;1;6.4718;6.582;6.4143;6.3211;3.734556;3.740133;1.05974167161201;60.98;53.07;25015.0;3.8682;3.7151;0.815482009588236;4.2445;96996.0;1.23736379003247;7183.0;2.375;12200.341517;4429.348856;6526.883064;6445.09511;5777.603842;7745.448021;5347.089915;10560.772435;13463.996252;5303.817658
2019-01-31;2019;1;6.4756;6.612;6.4321;6.328;3.709824;3.7266;1.02311829808351;61.89;54.18;25000.0;3.8517;3.6519;0.879644629268838;4.1927;97393.0;1.13044821643146;7282.0;2.375;12247.743845;4430.442097;6545.491584;6484.247792;5792.696205;7812.786637;5363.828939;10565.518619;13534.729132;5320.465316
2019-02-01;2019;2;6.4143;6.606;6.4227;6.3057;3.658663;0.0;;62.46;53.84;25064.0;3.7953;3.6694;0.745126821563494;4.2121;97861.0;0.897113809336375;7264.0;2.375;12267.686924;4431.539003;6578.993732;6516.036269;5799.54851;7872.936813;5375.337478;10568.405657;13564.035897;5331.410349
2019-02-02;2019;2;6.3883;6.6377;6.4449;6.3108;3.667104;0.0;;61.86;55.29;;3.7972;;;;;;;2.375;;;;;;;;;;
2019-02-03;2019;2;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;;0.0;;;;;;;2.375;;;;;;;;;;
2019-02-04;2019;2;6.4152;6.5873;6.4184;6.3103;3.677847;0.0;;62.26;54.57;25239.0;3.8129;3.6756;0.747873414267208;4.2008;98588.0;0.899554249451806;7348.0;2.375;12265.81894;4432.631883;6571.36784;6507.953336;5798.738201;7856.697143;5373.519343;10570.707756;13560.030971;5329.7359
2019-02-05;2019;2;6.4152;6.5873;6.4184;6.3103;3.677847;0.0;;62.26;54.57;25412.0;3.8129;3.6741;0.675427541173394;4.1951;98311.0;0.910118273277226;7402.0;2.375;12262.863563;4433.722621;6585.06675;6494.124084;5798.133552;7828.119655;5370.720122;10573.748739;13553.992822;5326.55105
2019-02-06;2019;2;6.4206;6.5504;6.3933;6.2987;3.678247;0.0;;61.67;53.69;25390.0;3.81;3.7019;0.691424988394822;4.2146;94635.0;1.28062354937602;7375.0;2.375;12252.599853;4434.817456;6597.597397;6471.868439;5797.142458;7782.147707;5364.915638;10576.690745;13536.801081;5320.325623
2019-02-07;2019;2;6.4011;6.5768;6.3999;6.2874;3.704891;0.0;;62.22;53.94;25170.0;3.8456;3.7193;0.678654369600012;4.221;94405.0;1.28243192578506;7288.0;2.375;12234.478591;4435.913068;6571.272381;6450.229964;5789.421318;7744.303086;5357.229297;10576.231599;13509.251345;5313.105652
2019-02-08;2019;2;6.5147;6.4863;6.375;6.3318;3.722921;3.765;1.00617206674294;61.01;52.68;25106.0;3.8585;3.7184;0.67724152149401;4.2163;95343.0;1.24728575805719;7298.0;2.375;12213.30059;4437.006737;6564.169549;6413.698301;5776.506658;7680.288583;5346.125752;10576.659686;13476.576087;5301.9381
2019-02-09;2019;2;6.5908;6.4662;6.3773;6.3634;3.728994;3.765;0.992547614423846;61.37;52.75;;3.8745;;;;;;;2.375;;;;;;;;;;
2019-02-10;2019;2;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;;0.0;;;;;;;2.375;;;;;;;;;;
2019-02-11;2019;2;6.5878;6.4595;6.3733;6.3615;3.756151;3.777833;0.998735394390261;61.3;52.43;25053.0;3.9046;3.7391;0.669106195260288;4.2229;94412.0;1.26836935198969;7308.0;2.375;12220.4756;4438.101301;6547.910254;6414.462788;5777.865343;7680.524477;5347.429959;10579.680376;13486.0765;5303.657582
2019-02-12;2019;2;6.5878;6.4595;6.3733;6.3615;3.756151;3.777833;0.724499733913961;61.3;52.43;25426.0;3.9046;3.7296;0.668484741218578;4.2133;96168.0;1.32728021785606;7415.0;2.375;12244.171471;4439.195364;6570.206236;6442.673072;5785.588989;7732.238259;5358.305294;10583.384796;13520.562084;5314.229703
2019-02-13;2019;2;6.5464;6.4814;6.3802;6.3492;3.726166;3.77025;0.725378823862002;62.58;53.14;25543.0;3.8638;3.7277;0.655745488441232;4.2127;95842.0;1.31967574855752;7420.0;2.375;12263.887555;4440.290133;6564.120392;6465.988586;5794.850247;7772.060997;5366.824665;10587.977984;13548.506479;5323.073358
2019-02-14;2019;2;6.4695;6.5449;6.3998;6.3217;3.743367;3.77025;0.608754991599826;63.27;53.84;25439.0;3.8892;3.7756;0.706514840688393;4.2668;98015.0;1.39549577671684;7427.0;2.375;12280.979835;4441.38655;6585.670364;6488.523973;5802.14449;7812.231706;5375.437854;10590.837989;13573.28839;5331.353569
2019-02-15;2019;2;6.442;6.5722;6.4135;6.3184;3.764672;3.792;0.574314969503216;64.0;54.4;25883.0;3.8936;3.7155;0.757923922629044;4.1874;97525.0;1.40308942636544;7472.0;2.375;12304.727854;4442.481337;6593.715392;6529.936599;5812.646726;7888.995211;5389.029496;10594.998916;13607.627539;5345.039051
2019-02-16;2019;2;6.4034;6.5435;6.3882;6.2925;3.716459;0.0;;65.65;55.58;;3.8536;;;;;;;2.375;;;;;;;;;;
2019-02-17;2019;2;;;;;;;;;;;;;;;;;;2.375;;;;;;;;;;
2019-02-18;2019;2;6.4319;6.5473;6.3914;6.3005;3.732928;0.0;;66.41;0.0;;3.879;3.7316;0.763304083195969;4.2201;96168.0;1.42810404267105;;2.375;12285.633562;4443.578737;6593.48623;6516.189467;5807.730822;7865.046069;5383.643881;10596.685367;13577.522324;5339.5454
2019-02-19;2019;2;6.4336;6.5171;6.3717;6.2925;3.719212;0.0;;65.86;56.12;25891.0;3.8601;3.7206;0.752522569684747;4.2177;97659.0;1.45707976004978;7487.0;2.375;12302.120642;4444.674612;6597.398741;6523.696898;5811.778334;7876.758347;5388.293928;10599.984804;13601.158642;5344.199955
2019-02-20;2019;2;6.4665;6.5428;6.3914;6.311;3.717796;0.0;;66.82;56.9;25954.0;3.8698;3.71;0.753130549974625;4.2112;96544.0;1.48123698465238;7489.0;2.375;12277.387449;4445.770402;6604.025929;6500.658568;5807.140461;7833.012625;5380.134636;10601.430504;13562.529147;5335.710314
2019-02-21;2019;2;6.4924;6.5174;6.3842;6.3219;3.757263;3.76725;0.598147642177285;66.91;56.95;25851.0;3.9049;3.7595;0.778882994462971;4.267;96932.0;1.46603313759355;7460.0;2.375;12280.237028;4446.867031;6601.769089;6501.23949;5811.776192;7829.58475;5381.110832;10603.470535;13565.885553;5336.761019
2019-02-22;2019;2;6.49;6.5314;6.3973;6.3313;3.74263;3.7532727;0.553547615057992;66.91;57.01;26032.0;3.8884;3.743;0.778037319100185;4.2453;97885.0;1.44431631232315;7528.0;2.375;12289.596431;4447.964631;6604.446375;6502.409194;5818.204899;7825.595912;5383.264678;10605.696506;13579.128427;5338.89628
2019-02-23;2019;2;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;;0.0;;;;;;;2.375;;;;;;;;;;
2019-02-24;2019;2;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;;0.0;;;;;;;2.375;;;;;;;;;;
2019-02-25;2019;2;6.5074;6.5496;6.4112;6.3432;3.733082;3.750491;0.553861077287888;64.02;55.32;26092.0;3.8852;3.7285;0.775139894315233;4.2307;97239.0;1.43022560167713;7554.0;2.375;12283.966466;4449.062078;6608.75451;6499.394122;5818.270356;7819.196587;5382.363127;10607.652716;13569.528418;5337.872772
2019-02-26;2019;2;6.5401;6.5117;6.3942;6.3494;3.754054;0.0;;64.51;55.4;26058.0;3.8955;3.7595;0.797560133004392;4.2712;97602.0;1.33168936733553;7549.0;2.375;12280.019119;4450.160192;6623.360771;6500.887233;5818.695917;7821.906425;5382.976264;10609.778849;13562.423369;5338.149773
2019-02-27;2019;2;6.5105;6.5317;6.405;6.3457;3.733168;3.7525;0.543675887019348;65.55;56.92;25985.0;3.8729;3.7351;0.790033511317524;4.2524;97885.0;1.3321291081324;7555.0;2.375;12293.12527;4451.260958;6661.946128;6518.149721;5825.492313;7851.35464;5390.195772;10613.184999;13580.824267;5344.599341
2019-02-28;2019;2;6.5623;6.478;6.3834;6.359;3.740289;3.76475;0.548387616385389;65.03;57.21;25916.0;3.8952;3.7385;0.778692200155547;4.2578;95584.0;1.40212623372352;7533.0;2.375;12283.647343;4452.357768;6667.942719;6519.685739;5824.339226;7855.737509;5389.829348;10614.799036;13565.495535;5344.081889
2019-03-01;2019;3;6.5575;6.5026;6.3934;6.3569;3.786518;3.802;0.571892377297906;63.71;55.76;26026.0;3.7832;3.7832;0.707834821711962;4.3079;94603.0;1.41274014137072;7595.0;2.375;12278.540637;4453.457652;6669.878925;6518.24123;5826.363583;7850.673256;5389.30803;10617.793182;13556.182919;5343.503311
2019-03-02;2019;3;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;;0.0;;;;;;;2.375;;;;;;;;;;
2019-03-03;2019;3;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;;0.0;;;;;;;2.375;;;;;;;;;;
2019-03-04;2019;3;0.0;0.0;0.0;0.0;0.0;0.0;;64.44;56.6;25820.0;0.0;;;;;;7578.0;2.375;;;;;;;;;;
2019-03-05;2019;3;0.0;0.0;0.0;0.0;0.0;0.0;;64.24;56.55;25807.0;0.0;;;;;;7576.0;2.375;;;;;;;;;;
2019-03-06;2019;3;6.5799;6.4868;6.3875;6.3629;3.825824;0.0;;64.51;56.22;25673.0;3.9722;3.8303;0.742970180644634;4.3317;94216.0;1.40661115548439;7506.0;2.375;12272.26595;4454.557867;6656.54234;6515.137604;5826.605953;7843.91052;5387.840276;10620.016406;13545.53919;5342.32488
2019-03-07;2019;3;6.5743;6.4633;6.3668;6.3473;3.877;3.906;0.818410991369697;64.82;56.6;25473.0;4.0338;3.8487;0.745311948323061;4.3232;94340.0;1.3928913451607;7421.0;2.375;12276.862952;4455.672465;6666.092678;6516.082307;5827.845985;7844.651668;5389.438835;10623.065131;13551.064644;5343.727885
2019-03-08;2019;3;6.546;6.486;6.3776;6.3427;3.875337;3.895;0.809147712375154;65.66;55.77;25450.0;4.016;3.8678;0.745139953734301;4.3462;95364.0;1.42077349793576;7408.0;2.375;12294.797145;4456.770293;6689.1109;6531.984483;5834.30203;7871.583576;5396.744008;10626.054068;13576.947202;5350.635071
2019-03-09;2019;3;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;;0.0;;;;;;;2.375;;;;;;;;;;
