Date;12461 - Anbima Market Index of the prefixed federal bonds - IFR-M - Index;12462 - Anbima Market Index of the federal bonds tied to the SELIC rate - IMA-S - Index;12463 - Anbima Market Index of the federal bonds tied to the IGP-M index - IMA-C - Index;12466 - Anbima Market Index of the federal bonds tied to the IPCA index - IMA-B - Index;12467 - Anbima Market Index of the federal bonds tied to the IPCA index with maturities below to five years - IMA-B 5 - Index;12468 - Anbima Market Index of the federal bonds tied to the IPCA index with maturities equal or above five years - IMA-B 5+ - Index;12469 - General Anbima Market Index - IMA - General - Index;17626 - Anbima Market Index of prefixed federal bonds with maturities below to one year - IRF-M 1 - Index;17627 - Anbima Market Index of the prefixed federal bonds with maturities equal or above one year - IRF-M 1+ - Index;17628 - General Anbima Market Index - IMA-General ex-C - Index
14/05/2019;12,518.052892 ;4,506.577673 ;6,922.443462 ;6,749.770001 ;5,972.101553 ;8,189.270099 ;5,506.866421 ;10,749.778668 ;13,856.379545 ;5,457.492282
15/05/2019;12,516.622937 ;4,507.692580 ;6,925.870050 ;6,746.831916 ;5,971.932529 ;8,183.324663 ;5,506.565457 ;10,752.759622 ;13,852.836956 ;5,457.103479
16/05/2019;12,496.300557 ;4,508.804177 ;6,918.094845 ;6,721.369400 ;5,961.709936 ;8,141.629015 ;5,498.392581 ;10,752.993555 ;13,822.107104 ;5,448.943096
17/05/2019;12,462.516421 ;4,509.919625 ;6,909.554117 ;6,688.471128 ;5,950.286730 ;8,086.190318 ;5,486.653482 ;10,752.959997 ;13,771.218178 ;5,437.158033
20/05/2019;12,489.787233 ;4,511.035112 ;6,908.005527 ;6,713.368276 ;5,956.602489 ;8,130.190724 ;5,496.491656 ;10,757.470724 ;13,810.208436 ;5,447.246520
21/05/2019;12,524.839350 ;4,512.150457 ;6,931.749731 ;6,742.733813 ;5,967.425711 ;8,179.126047 ;5,509.021474 ;10,761.678534 ;13,861.064289 ;5,459.469549
22/05/2019;12,532.376767 ;4,513.264563 ;6,936.307870 ;6,752.669589 ;5,971.632910 ;8,195.204605 ;5,512.904762 ;10,764.557553 ;13,871.080833 ;5,463.325888
23/05/2019;12,544.355500 ;4,514.378893 ;6,938.272823 ;6,756.520911 ;5,972.923979 ;8,201.735255 ;5,516.013807 ;10,768.531735 ;13,887.279439 ;5,466.454332
24/05/2019;12,549.602793 ;4,515.491946 ;6,938.694432 ;6,760.461414 ;5,975.194331 ;8,207.583658 ;5,518.150534 ;10,771.803579 ;13,893.662410 ;5,468.626986
27/05/2019;12,563.760757 ;4,516.607434 ;6,949.452689 ;6,773.927600 ;5,978.268983 ;8,231.681963 ;5,523.899969 ;10,775.604248 ;13,913.225383 ;5,474.238981
28/05/2019;12,602.119922 ;4,517.721759 ;6,966.707386 ;6,818.510319 ;5,996.435754 ;8,304.452363 ;5,540.101302 ;10,780.796196 ;13,968.605927 ;5,490.370746
29/05/2019;12,624.924686 ;4,518.836282 ;6,988.327339 ;6,855.874709 ;6,005.360673 ;8,370.971846 ;5,552.608095 ;10,783.271850 ;14,001.814497 ;5,502.621927
30/05/2019;12,635.373010 ;4,519.952034 ;6,999.723336 ;6,882.197776 ;6,010.060637 ;8,419.228332 ;5,560.683463 ;10,785.782349 ;14,016.388665 ;5,510.594613
31/05/2019;12,650.555833 ;4,521.067647 ;7,005.565546 ;6,900.086050 ;6,017.151472 ;8,448.600713 ;5,567.436927 ;10,790.825953 ;14,036.917119 ;5,517.351928
03/06/2019;12,683.748977 ;4,522.192580 ;7,032.555002 ;6,926.187327 ;6,018.136880 ;8,499.676870 ;5,579.064576 ;10,794.465570 ;14,085.236510 ;5,528.574344
04/06/2019;12,714.095619 ;4,523.310687 ;7,043.798708 ;6,938.516796 ;6,020.688351 ;8,521.972425 ;5,586.878962 ;10,798.828207 ;14,128.825684 ;5,536.284587
05/06/2019;12,683.671033 ;4,524.426329 ;7,041.282892 ;6,908.316313 ;6,015.644124 ;8,466.302154 ;5,576.400400 ;10,798.692006 ;14,083.172070 ;5,525.644389
06/06/2019;12,717.090664 ;4,525.544390 ;7,056.508484 ;6,933.705388 ;6,029.090472 ;8,505.021503 ;5,587.591115 ;10,801.906117 ;14,131.907936 ;5,536.706980
07/06/2019;12,743.295371 ;4,526.663437 ;7,101.728723 ;6,959.304473 ;6,044.016290 ;8,542.859931 ;5,598.498125 ;10,806.888987 ;14,168.987615 ;5,546.760426
10/06/2019;12,753.813773 ;4,527.778279 ;7,114.197443 ;6,967.965941 ;6,056.106752 ;8,549.481866 ;5,602.698792 ;10,811.150988 ;14,182.828991 ;5,550.751015
11/06/2019;12,782.375979 ;4,528.894690 ;7,131.679250 ;6,986.803463 ;6,061.177778 ;8,582.516443 ;5,611.819485 ;10,813.972132 ;14,224.447089 ;5,559.645616
12/06/2019;12,777.199594 ;4,530.013226 ;7,140.143770 ;6,968.438852 ;6,052.863369 ;8,553.270340 ;5,607.795820 ;10,816.731369 ;14,215.397675 ;5,555.333689
13/06/2019;12,803.291426 ;4,531.131975 ;7,158.867082 ;6,982.304635 ;6,060.452349 ;8,574.200683 ;5,615.510547 ;10,823.020546 ;14,251.705867 ;5,562.762763
14/06/2019;12,815.348161 ;4,532.249234 ;7,153.658515 ;6,988.264333 ;6,067.007079 ;8,580.305977 ;5,618.929669 ;10,827.822029 ;14,267.610198 ;5,566.379244
17/06/2019;12,807.724608 ;4,533.368117 ;7,166.406961 ;6,999.878951 ;6,065.121058 ;8,605.074689 ;5,621.180557 ;10,828.775076 ;14,255.715837 ;5,568.372041
18/06/2019;12,819.486652 ;4,534.487811 ;7,181.071510 ;7,019.713782 ;6,071.227903 ;8,639.900461 ;5,628.066597 ;10,831.760776 ;14,272.013977 ;5,575.052568
19/06/2019;12,833.287843 ;4,535.606056 ;7,196.816577 ;7,031.290667 ;6,077.077620 ;8,658.073009 ;5,633.460221 ;10,833.509741 ;14,291.945991 ;5,580.183322
21/06/2019;12,889.324658 ;4,536.726593 ;7,220.090869 ;7,104.733448 ;6,114.000852 ;8,773.534266 ;5,658.622419 ;10,841.754902 ;14,372.348680 ;5,605.319801
24/06/2019;12,889.812105 ;4,537.845525 ;7,229.869028 ;7,118.651921 ;6,115.493217 ;8,800.604559 ;5,662.485213 ;10,844.966882 ;14,371.601211 ;5,609.030179
25/06/2019;12,876.380664 ;4,538.965312 ;7,231.609419 ;7,100.094449 ;6,100.089708 ;8,777.154561 ;5,657.056184 ;10,844.174976 ;14,351.783826 ;5,603.444905
26/06/2019;12,887.704051 ;4,540.085086 ;7,245.588836 ;7,113.916937 ;6,099.923441 ;8,805.591771 ;5,662.546599 ;10,846.862631 ;14,367.560160 ;5,608.716740
27/06/2019;12,893.486523 ;4,541.206715 ;7,254.169909 ;7,126.775734 ;6,107.265299 ;8,824.980704 ;5,666.907810 ;10,849.092910 ;14,375.221380 ;5,612.964697
28/06/2019;12,923.396996 ;4,542.328748 ;7,274.529440 ;7,157.766519 ;6,120.403978 ;8,876.003639 ;5,678.967518 ;10,853.515720 ;14,418.127437 ;5,624.791843
01/07/2019;12,943.731253 ;4,543.450166 ;7,278.997012 ;7,172.412641 ;6,125.371229 ;8,901.287522 ;5,685.704991 ;10,856.429326 ;14,447.339510 ;5,631.564645
02/07/2019;12,936.569582 ;4,544.568947 ;7,278.202250 ;7,154.490961 ;6,120.285237 ;8,869.413835 ;5,681.272920 ;10,857.509960 ;14,433.901834 ;5,627.060408
03/07/2019;12,955.220790 ;4,545.689584 ;7,303.160497 ;7,170.438431 ;6,129.902943 ;8,892.977086 ;5,688.487914 ;10,861.680848 ;14,463.532153 ;5,633.838197
04/07/2019;12,970.698276 ;4,546.812146 ;7,325.151402 ;7,183.034461 ;6,140.711279 ;8,908.561167 ;5,694.454844 ;10,868.649145 ;14,485.426583 ;5,639.411907
05/07/2019;12,971.025055 ;4,547.931334 ;7,329.851919 ;7,176.052216 ;6,144.531750 ;8,890.674766 ;5,693.600637 ;10,874.380383 ;14,481.599508 ;5,638.430022
08/07/2019;12,994.182381 ;4,549.053637 ;7,355.922592 ;7,198.362389 ;6,154.273880 ;8,927.138691 ;5,702.870564 ;10,879.038989 ;14,518.787891 ;5,647.278766
09/07/2019;12,997.236256 ;4,550.175514 ;7,358.090464 ;7,199.129535 ;6,154.772563 ;8,928.238233 ;5,704.042738 ;10,881.465770 ;14,522.299932 ;5,648.424138
10/07/2019;13,018.121113 ;4,551.298074 ;7,385.092203 ;7,229.590183 ;6,175.256617 ;8,971.253327 ;5,714.803975 ;10,887.034492 ;14,554.788707 ;5,658.772919
11/07/2019;13,024.642582 ;4,552.420892 ;7,381.277552 ;7,233.057468 ;6,182.156450 ;8,971.844058 ;5,716.918290 ;10,889.926403 ;14,564.047916 ;5,661.019961
12/07/2019;13,019.513186 ;4,553.545153 ;7,377.934217 ;7,224.147192 ;6,182.951464 ;8,952.864516 ;5,714.693003 ;10,893.112651 ;14,552.570525 ;5,658.827454
15/07/2019;13,027.239583 ;4,554.669000 ;7,378.494452 ;7,227.252391 ;6,181.883310 ;8,960.224444 ;5,716.997894 ;10,896.744354 ;14,563.382664 ;5,661.166430
16/07/2019;13,017.129378 ;4,555.792448 ;7,374.398349 ;7,214.767786 ;6,179.679288 ;8,936.098952 ;5,713.257014 ;10,898.238086 ;14,544.436992 ;5,657.444968
17/07/2019;13,020.506015 ;4,556.917900 ;7,378.186107 ;7,215.908194 ;6,183.292581 ;8,934.821276 ;5,714.594234 ;10,900.846704 ;14,548.377557 ;5,658.720918
18/07/2019;13,031.526328 ;4,558.042029 ;7,385.818070 ;7,219.893074 ;6,188.267243 ;8,938.163615 ;5,717.716991 ;10,905.843344 ;14,563.939947 ;5,661.728964
19/07/2019;13,031.041201 ;4,559.164168 ;7,385.205637 ;7,221.970363 ;6,188.154772 ;8,942.666757 ;5,718.618143 ;10,909.350064 ;14,560.392293 ;5,662.662830
22/07/2019;13,037.333981 ;4,560.288657 ;7,389.363560 ;7,230.231345 ;6,192.345380 ;8,955.842599 ;5,721.943933 ;10,914.105007 ;14,567.817857 ;5,665.959284
23/07/2019;13,057.821534 ;4,561.413542 ;7,395.995993 ;7,253.666873 ;6,195.141163 ;9,002.498684 ;5,730.664377 ;10,919.464509 ;14,599.767917 ;5,674.702645
24/07/2019;13,068.177591 ;4,562.539158 ;7,401.356013 ;7,265.572845 ;6,192.783016 ;9,030.056823 ;5,735.391889 ;10,923.117556 ;14,615.192990 ;5,679.401325
25/07/2019;13,055.005672 ;4,563.666399 ;7,400.318192 ;7,253.041129 ;6,187.607158 ;9,008.864137 ;5,731.283878 ;10,923.897572 ;14,591.405617 ;5,675.233729
26/07/2019;13,064.321549 ;4,564.791372 ;7,406.958863 ;7,264.418006 ;6,187.485155 ;9,033.022871 ;5,735.777997 ;10,926.507609 ;14,605.800696 ;5,679.664308
29/07/2019;13,070.920994 ;4,565.925160 ;7,411.837557 ;7,265.626175 ;6,188.185740 ;9,034.860346 ;5,737.610203 ;10,929.278766 ;14,615.289931 ;5,681.419838
30/07/2019;13,076.824899 ;4,567.053763 ;7,406.251141 ;7,265.441736 ;6,186.988739 ;9,035.692078 ;5,738.795313 ;10,932.310082 ;14,623.354881 ;5,682.759760
31/07/2019;13,063.882601 ;4,568.185510 ;7,403.767140 ;7,249.904721 ;6,180.020352 ;9,009.979557 ;5,734.024794 ;10,931.346484 ;14,601.311067 ;5,677.949949
01/08/2019;13,072.815161 ;4,569.308505 ;7,410.753183 ;7,253.471907 ;6,189.047750 ;9,008.304261 ;5,736.747743 ;10,939.654960 ;14,610.654191 ;5,680.565129
02/08/2019;13,074.039047 ;4,570.348783 ;7,413.823346 ;7,254.680015 ;6,191.460506 ;9,008.394583 ;5,737.740414 ;10,941.507890 ;14,611.408088 ;5,681.507022
05/08/2019;13,038.642407 ;4,571.403140 ;7,403.277260 ;7,223.380751 ;6,173.485247 ;8,960.614420 ;5,726.189337 ;10,938.682197 ;14,551.996958 ;5,669.968586
06/08/2019;13,068.573885 ;4,572.460487 ;7,432.409494 ;7,265.842080 ;6,189.031746 ;9,034.453228 ;5,740.796910 ;10,944.549112 ;14,599.658910 ;5,684.197437
07/08/2019;13,086.857071 ;4,573.518091 ;7,443.898816 ;7,293.807741 ;6,196.563143 ;9,085.847441 ;5,750.211094 ;10,948.659180 ;14,628.382550 ;5,693.534854
08/08/2019;13,099.251945 ;4,574.572199 ;7,462.154828 ;7,318.531415 ;6,200.839780 ;9,133.713803 ;5,758.238012 ;10,953.039391 ;14,646.674646 ;5,701.302044
09/08/2019;13,101.589910 ;4,575.619622 ;7,467.288415 ;7,319.802000 ;6,200.088753 ;9,137.164296 ;5,759.451945 ;10,957.776911 ;14,647.227360 ;5,702.422211
12/08/2019;13,097.895688 ;4,576.665206 ;7,463.729323 ;7,300.977418 ;6,195.129819 ;9,102.456261 ;5,755.253943 ;10,959.551086 ;14,639.493995 ;5,698.222518
13/08/2019;13,106.008933 ;4,577.719936 ;7,454.391961 ;7,300.843472 ;6,196.357388 ;9,100.920735 ;5,756.659189 ;10,962.031356 ;14,651.753952 ;5,699.870117
14/08/2019;13,087.661829 ;4,578.775289 ;7,447.749899 ;7,284.055948 ;6,188.940037 ;9,073.024554 ;5,750.761705 ;10,961.568356 ;14,620.217399 ;5,694.007969
15/08/2019;13,091.449514 ;4,579.821080 ;7,455.899709 ;7,289.027701 ;6,190.591020 ;9,081.843052 ;5,753.051363 ;10,964.264503 ;14,624.801423 ;5,696.155971
16/08/2019;13,112.693032 ;4,580.872821 ;7,465.155715 ;7,309.010316 ;6,201.403084 ;9,113.584665 ;5,761.080437 ;10,969.650016 ;14,657.723990 ;5,704.132108
19/08/2019;13,101.621966 ;4,581.923320 ;7,460.568895 ;7,297.927694 ;6,197.246269 ;9,093.936096 ;5,757.509005 ;10,970.386371 ;14,637.941617 ;5,700.595036
20/08/2019;13,101.595487 ;4,582.968845 ;7,446.448231 ;7,290.714481 ;6,197.815004 ;9,077.509385 ;5,756.123294 ;10,973.723334 ;14,635.423493 ;5,699.506794
21/08/2019;13,128.574978 ;4,584.015447 ;7,455.276871 ;7,307.999500 ;6,205.062602 ;9,107.304872 ;5,764.373796 ;10,979.242614 ;14,678.213669 ;5,707.718616
22/08/2019;13,125.269523 ;4,585.062744 ;7,448.915742 ;7,302.061358 ;6,201.723794 ;9,098.012192 ;5,762.973049 ;10,981.597185 ;14,670.725845 ;5,706.436383
23/08/2019;13,115.191537 ;4,586.111429 ;7,437.913183 ;7,288.949007 ;6,194.531572 ;9,077.292043 ;5,758.959521 ;10,981.835838 ;14,653.037741 ;5,702.596110
26/08/2019;13,091.965825 ;4,587.156532 ;7,425.916677 ;7,257.599563 ;6,183.867879 ;9,020.495668 ;5,749.122794 ;10,981.513066 ;14,612.920334 ;5,692.839355
27/08/2019;13,076.842081 ;4,588.206503 ;7,408.790033 ;7,230.081339 ;6,176.188471 ;8,968.772396 ;5,741.149505 ;10,981.040688 ;14,586.991575 ;5,685.101328
28/08/2019;13,055.457239 ;4,589.254388 ;7,390.440990 ;7,184.902516 ;6,167.352596 ;8,879.662839 ;5,728.451279 ;10,982.526386 ;14,548.733062 ;5,672.572249
29/08/2019;13,066.641114 ;4,590.301738 ;7,379.772910 ;7,176.342658 ;6,169.933256 ;8,858.051758 ;5,728.446855 ;10,985.651445 ;14,565.850805 ;5,672.813358
30/08/2019;13,097.814028 ;4,591.349316 ;7,396.398596 ;7,220.768814 ;6,183.096873 ;8,940.704269 ;5,743.319966 ;10,991.144547 ;14,615.946782 ;5,687.600386
02/09/2019;13,087.041351 ;4,592.395252 ;7,397.352244 ;7,200.689348 ;6,176.606159 ;8,903.948750 ;5,737.974559 ;10,992.344627 ;14,596.339344 ;5,682.126386
03/09/2019;13,111.413854 ;4,593.441035 ;7,413.707667 ;7,222.038892 ;6,185.749762 ;8,940.537494 ;5,746.873589 ;10,996.743862 ;14,635.143032 ;5,690.827713
04/09/2019;13,137.453656 ;4,594.489228 ;7,430.519430 ;7,256.499479 ;6,199.107417 ;9,001.152828 ;5,758.816415 ;11,001.084061 ;14,676.861515 ;5,702.622102
05/09/2019;13,143.897607 ;4,595.535437 ;7,433.518018 ;7,253.599270 ;6,201.154074 ;8,992.528033 ;5,759.681617 ;11,004.503519 ;14,685.489648 ;5,703.436040
06/09/2019;13,145.059604 ;4,596.583599 ;7,436.197865 ;7,256.674711 ;6,204.482596 ;8,995.563699 ;5,761.056961 ;11,007.660344 ;14,685.208907 ;5,704.777368
09/09/2019;13,154.576265 ;4,597.630949 ;7,437.965851 ;7,254.716649 ;6,210.182655 ;8,984.942305 ;5,762.536297 ;11,011.875176 ;14,698.555064 ;5,706.245471
10/09/2019;13,151.392978 ;4,598.678894 ;7,434.699164 ;7,244.093942 ;6,207.617664 ;8,964.531995 ;5,760.237531 ;11,014.206417 ;14,691.385988 ;5,703.975976
11/09/2019;13,154.600118 ;4,599.726541 ;7,454.772655 ;7,263.083726 ;6,213.425145 ;8,999.660641 ;5,765.684662 ;11,016.466527 ;14,695.276567 ;5,709.073168
12/09/2019;13,169.438887 ;4,600.775071 ;7,450.500992 ;7,278.659578 ;6,220.017582 ;9,026.441580 ;5,771.528368 ;11,020.647592 ;14,717.815067 ;5,715.128577
13/09/2019;13,149.947075 ;4,601.824330 ;7,437.001616 ;7,260.184754 ;6,214.156762 ;8,992.499811 ;5,764.991878 ;11,022.755488 ;14,682.714207 ;5,708.771111
16/09/2019;13,179.539100 ;4,602.873103 ;7,450.299955 ;7,285.504865 ;6,231.387362 ;9,028.796715 ;5,775.418053 ;11,028.706534 ;14,729.387135 ;5,719.099061
17/09/2019;13,208.803142 ;4,603.921091 ;7,464.591870 ;7,322.213025 ;6,243.051661 ;9,096.298759 ;5,788.277720 ;11,032.565784 ;14,777.007463 ;5,731.885480
18/09/2019;13,211.668339 ;4,604.971424 ;7,473.327713 ;7,334.233920 ;6,247.807801 ;9,117.359297 ;5,791.950910 ;11,034.793847 ;14,780.332178 ;5,735.432093
19/09/2019;13,235.369833 ;4,606.021060 ;7,486.183094 ;7,372.092526 ;6,274.738823 ;9,170.355780 ;5,804.230286 ;11,043.385747 ;14,814.948646 ;5,747.659500
20/09/2019;13,262.361260 ;4,606.989279 ;7,506.642435 ;7,409.238450 ;6,288.592631 ;9,236.375752 ;5,816.958557 ;11,047.198141 ;14,858.688017 ;5,760.171929
23/09/2019;13,252.958685 ;4,607.954768 ;7,505.018213 ;7,399.999663 ;6,283.112448 ;9,222.224875 ;5,814.052485 ;11,048.132149 ;14,841.815730 ;5,757.245958
24/09/2019;13,246.965856 ;4,608.925499 ;7,495.880859 ;7,384.545647 ;6,277.466984 ;9,194.626382 ;5,810.137793 ;11,050.382487 ;14,829.865395 ;5,753.462242
25/09/2019;13,261.562752 ;4,609.893066 ;7,512.735309 ;7,411.237404 ;6,281.888824 ;9,248.237673 ;5,818.773422 ;11,052.887565 ;14,853.198994 ;5,761.883917
26/09/2019;13,273.178994 ;4,610.861956 ;7,521.869174 ;7,424.439728 ;6,286.517046 ;9,272.032144 ;5,823.921789 ;11,056.633107 ;14,870.501217 ;5,766.925490
27/09/2019;13,281.807475 ;4,611.831481 ;7,528.170959 ;7,426.999752 ;6,289.377741 ;9,274.456206 ;5,826.300325 ;11,059.415614 ;14,883.352970 ;5,769.207418
30/09/2019;13,286.442539 ;4,612.796426 ;7,525.059379 ;7,427.372973 ;6,290.647703 ;9,273.858254 ;5,827.427514 ;11,061.896548 ;14,889.543651 ;5,770.427276
01/10/2019;13,293.905605 ;4,613.766360 ;7,532.488616 ;7,431.478574 ;6,290.877198 ;9,282.607158 ;5,829.995770 ;11,065.027861 ;14,900.135653 ;5,772.877032
02/10/2019;13,292.579092 ;4,614.730967 ;7,538.443745 ;7,424.928777 ;6,290.895470 ;9,268.220990 ;5,828.993713 ;11,067.853387 ;14,896.067699 ;5,771.719332
03/10/2019;13,309.609594 ;4,615.699690 ;7,541.105767 ;7,440.684744 ;6,296.461068 ;9,296.570840 ;5,835.265262 ;11,073.247456 ;14,920.923718 ;5,778.053614
04/10/2019;13,317.904659 ;4,616.664208 ;7,549.133835 ;7,440.707309 ;6,295.189751 ;9,298.038388 ;5,837.048313 ;11,075.900906 ;14,933.013187 ;5,779.688551
07/10/2019;13,308.781137 ;4,617.627348 ;7,547.728992 ;7,423.704713 ;6,290.028245 ;9,266.503550 ;5,832.548515 ;11,077.503207 ;14,916.746856 ;5,775.132214
08/10/2019;13,323.602343 ;4,618.593474 ;7,546.556819 ;7,417.954979 ;6,291.768006 ;9,251.951986 ;5,833.763332 ;11,081.323365 ;14,938.952596 ;5,776.397703
09/10/2019;13,360.708278 ;4,619.562844 ;7,551.519435 ;7,441.589110 ;6,299.063733 ;9,295.651331 ;5,844.534442 ;11,088.213113 ;14,996.302829 ;5,787.267637
10/10/2019;13,377.269208 ;4,620.527901 ;7,559.784648 ;7,462.271313 ;6,311.315406 ;9,327.348183 ;5,851.934964 ;11,092.443608 ;15,021.140106 ;5,794.625241
11/10/2019;13,423.167504 ;4,621.497228 ;7,589.379400 ;7,516.801590 ;6,324.225500 ;9,432.550208 ;5,871.163175 ;11,096.093091 ;15,095.280333 ;5,813.556624
14/10/2019;13,434.217327 ;4,622.463767 ;7,622.719322 ;7,540.285239 ;6,339.617061 ;9,466.889219 ;5,878.982242 ;11,099.661013 ;15,111.362811 ;5,820.768743
15/10/2019;13,416.851456 ;4,623.435907 ;7,620.964195 ;7,521.021838 ;6,336.404081 ;9,428.222287 ;5,872.864227 ;11,100.565490 ;15,081.810374 ;5,814.570320
16/10/2019;13,450.417982 ;4,624.406445 ;7,634.168831 ;7,556.968952 ;6,357.028476 ;9,484.171424 ;5,886.020144 ;11,105.606241 ;15,134.472998 ;5,827.683854
17/10/2019;13,477.047269 ;4,625.376283 ;7,656.907362 ;7,591.696774 ;6,369.579911 ;9,546.531699 ;5,898.178461 ;11,111.065604 ;15,175.292514 ;5,839.562720
18/10/2019;13,479.456887 ;4,626.343958 ;7,660.026087 ;7,595.929576 ;6,369.675355 ;9,555.748856 ;5,899.965508 ;11,114.201622 ;15,177.250774 ;5,841.313788
21/10/2019;13,483.877209 ;4,627.310722 ;7,666.684708 ;7,596.038147 ;6,369.609274 ;9,556.062498 ;5,901.208544 ;11,116.025230 ;15,183.424020 ;5,842.429407
22/10/2019;13,460.683153 ;4,628.274630 ;7,663.604644 ;7,575.273460 ;6,360.420402 ;9,520.673327 ;5,893.930503 ;11,114.581194 ;15,145.695447 ;5,835.078453
23/10/2019;13,480.265369 ;4,629.242851 ;7,673.706419 ;7,601.666427 ;6,369.775641 ;9,568.273921 ;5,903.032710 ;11,117.132310 ;15,176.673940 ;5,844.129308
24/10/2019;13,476.519479 ;4,630.213966 ;7,673.061189 ;7,597.312130 ;6,369.380552 ;9,559.126778 ;5,902.031213 ;11,120.662570 ;15,168.108671 ;5,843.122827
25/10/2019;13,498.963305 ;4,631.182300 ;7,687.533557 ;7,627.997914 ;6,379.960186 ;9,614.804556 ;5,912.554630 ;11,124.961728 ;15,202.710827 ;5,853.523164
28/10/2019;13,512.031814 ;4,632.154367 ;7,701.626944 ;7,643.390074 ;6,388.119495 ;9,639.518430 ;5,918.468318 ;11,127.814916 ;15,222.629020 ;5,859.231740
29/10/2019;13,513.165032 ;4,633.122019 ;7,717.838275 ;7,654.045319 ;6,398.248722 ;9,651.577207 ;5,921.770742 ;11,131.037136 ;15,222.402207 ;5,862.229382
30/10/2019;13,520.362082 ;4,634.091889 ;7,724.538066 ;7,669.971135 ;6,406.952097 ;9,676.853614 ;5,926.833875 ;11,134.439080 ;15,232.169042 ;5,867.239304
31/10/2019;13,511.848658 ;4,635.060528 ;7,721.953316 ;7,677.133066 ;6,394.571570 ;9,706.582358 ;5,927.642151 ;11,130.975457 ;15,220.247609 ;5,868.122431
01/11/2019;13,526.271919 ;4,635.942916 ;7,726.546851 ;7,699.997998 ;6,399.224832 ;9,751.709347 ;5,935.109413 ;11,134.489328 ;15,241.990944 ;5,875.631810
04/11/2019;13,520.694916 ;4,636.825137 ;7,725.720330 ;7,698.099882 ;6,395.276361 ;9,751.977287 ;5,934.340070 ;11,135.421470 ;15,232.139329 ;5,874.866240
05/11/2019;13,515.803325 ;4,637.707115 ;7,723.100089 ;7,693.021442 ;6,393.123537 ;9,743.215625 ;5,932.943608 ;11,137.524446 ;15,222.668263 ;5,873.501816
06/11/2019;13,494.236110 ;4,638.589689 ;7,718.392589 ;7,661.151097 ;6,392.394078 ;9,673.828413 ;5,923.449671 ;11,139.279807 ;15,185.764894 ;5,863.930927
07/11/2019;13,478.990155 ;4,639.472264 ;7,727.906266 ;7,636.840567 ;6,389.557384 ;9,623.469786 ;5,916.764818 ;11,140.538924 ;15,159.665962 ;5,856.903385
08/11/2019;13,472.776964 ;4,640.354601 ;7,724.241896 ;7,604.457081 ;6,386.893760 ;9,555.131701 ;5,909.306021 ;11,142.164549 ;15,148.311310 ;5,849.383367
11/11/2019;13,489.194272 ;4,641.238976 ;7,725.309421 ;7,605.815125 ;6,395.916759 ;9,547.955656 ;5,912.318099 ;11,145.058267 ;15,173.670708 ;5,852.429439
12/11/2019;13,460.667271 ;4,642.121973 ;7,708.392975 ;7,571.286471 ;6,391.334175 ;9,477.054265 ;5,901.022769 ;11,146.066383 ;15,125.707040 ;5,841.297045
13/11/2019;13,460.823066 ;4,643.004013 ;7,692.273233 ;7,563.399955 ;6,388.759587 ;9,462.581787 ;5,899.423828 ;11,147.491329 ;15,125.045081 ;5,840.029844
14/11/2019;13,460.886359 ;4,643.883510 ;7,701.583016 ;7,576.815283 ;6,392.204033 ;9,488.253820 ;5,902.941107 ;11,149.450074 ;15,123.884935 ;5,843.405479
18/11/2019;13,451.429097 ;4,644.771884 ;7,694.830635 ;7,572.001888 ;6,392.489789 ;9,477.328074 ;5,900.882328 ;11,150.929033 ;15,107.244663 ;5,841.458914
19/11/2019;13,452.135157 ;4,645.655614 ;7,684.892554 ;7,569.108656 ;6,389.951362 ;9,473.815561 ;5,900.569134 ;11,152.753941 ;15,107.237000 ;5,841.363358
20/11/2019;13,454.893607 ;4,646.539663 ;7,680.941831 ;7,571.341320 ;6,391.570650 ;9,476.911221 ;5,901.769538 ;11,154.719019 ;15,110.542728 ;5,842.675823
21/11/2019;13,429.806903 ;4,647.421771 ;7,659.134161 ;7,533.803993 ;6,378.940482 ;9,408.313271 ;5,890.209145 ;11,154.950020 ;15,068.786780 ;5,831.383380
22/11/2019;13,446.915066 ;4,648.308638 ;7,675.660318 ;7,557.652280 ;6,388.834381 ;9,449.774711 ;5,898.475415 ;11,159.315807 ;15,094.341190 ;5,839.437064
25/11/2019;13,434.616037 ;4,649.194193 ;7,653.404163 ;7,541.523283 ;6,386.202541 ;9,417.129814 ;5,893.258687 ;11,161.045334 ;15,072.825958 ;5,834.620680
26/11/2019;13,422.104701 ;4,650.078029 ;7,627.538878 ;7,504.317514 ;6,379.038220 ;9,343.065647 ;5,883.420028 ;11,160.673300 ;15,052.315973 ;5,825.174488
27/11/2019;13,422.103806 ;4,650.964859 ;7,615.605024 ;7,478.873826 ;6,374.265153 ;9,292.272531 ;5,878.138957 ;11,162.108277 ;15,051.387662 ;5,820.060198
28/11/2019;13,444.343784 ;4,651.853167 ;7,627.332290 ;7,491.825719 ;6,379.445534 ;9,315.008861 ;5,884.677170 ;11,166.239422 ;15,085.604830 ;5,826.460517
29/11/2019;13,449.712740 ;4,652.735679 ;7,633.045607 ;7,488.693065 ;6,376.529891 ;9,311.395245 ;5,885.302739 ;11,167.860517 ;15,093.462303 ;5,826.969558
02/12/2019;13,438.965854 ;4,653.623291 ;7,628.430868 ;7,472.617405 ;6,370.438737 ;9,282.791269 ;5,880.702673 ;11,169.052147 ;15,074.868747 ;5,822.384670
