Date;YEAR;MONTH;ANBIMA366_TJTLN1366;ANBIMA366_TJTLN3366;ANBIMA366_TJTLN6366;ANBIMA366_TJTLN12366;BMF366_FUT1DOL366;BMF366_FUT3DOL366;BMF366_FUT3DOLV366;GM366_ERTUR366;GM366_ERV366;GM366_ERVV366;GM366_EUROV366;EIA366_PBRENT366;EIA366_PWTI366;GM366_DOW366;SGS366_NASDAQ366;VALOR366_FEDFUND366;GM366_IBVSP366;GM366_IBVSPV366;IRF-M;IMA-S;IMA-C;IMA-B;IMA-B5;IMA-B5plus;IMA-Geral;IRF-M1;IRF-M1plus;IMA-Geral_exC
2019-05-15;2019;5;6.5983;6.4071;6.2946;6.4261;4.005478;;;4.1559;4.0031;0.599287755284376;4.4875;73.09;62.03;25648.0;7822.0;2.375;91623.0;1.07941808637914;12516.622937;4507.69258;6925.87005;6746.831916;5971.932529;8183.324663;5506.565457;10752.759622;13852.836956;5457.103479
2019-05-16;2019;5;6.5798;6.4151;6.3299;6.4921;4.0259;;;4.1966;4.0138;0.599603734331368;4.4874;74.7;62.93;25863.0;7898.0;2.375;90024.0;1.13818669893627;12496.300557;4508.804177;6918.094845;6721.3694;5961.709936;8141.629015;5498.392581;10752.993555;13822.107104;5448.943096
2019-05-17;2019;5;6.5495;6.4195;6.3724;6.5821;4.091993;4.0895;1.26506836378975;4.2631;4.0844;0.689159568221707;4.561;73.94;62.77;25764.0;7816.0;2.375;89992.0;1.08634402071159;12462.516421;4509.919625;6909.554117;6688.471128;5950.28673;8086.190318;5486.653482;10752.959997;13771.218178;5437.158033
2019-05-18;2019;5;;;;;;;;;;;;;;;;2.375;;;;;;;;;;;;
2019-05-19;2019;5;;;;;;;;;;;;;;;;2.375;;;;;;;;;;;;
2019-05-20;2019;5;6.5625;6.4133;6.3434;6.5228;4.104092;;;4.2674;4.1056;0.680253318339191;4.586;73.21;63.12;25680.0;7702.0;2.375;91946.0;1.18160989833732;12489.787233;4511.035112;6908.005527;6713.368276;5956.602489;8130.190724;5496.491656;10757.470724;13810.208436;5447.24652
2019-05-21;2019;5;6.5779;6.4162;6.3265;6.4688;4.074641;;;4.2097;4.081;0.702017675790701;4.5544;72.94;63.02;25877.0;7786.0;2.375;94484.0;1.2949771191861;12524.83935;4512.150457;6931.749731;6742.733813;5967.425711;8179.126047;5509.021474;10761.678534;13861.064289;5459.469549
2019-05-22;2019;5;6.5755;6.4167;6.3268;6.4605;4.032373;;;4.211;4.0228;0.778038286774661;4.489;71.94;61.42;25777.0;7751.0;2.375;94360.0;1.29526342333441;12532.376767;4513.264563;6936.30787;6752.669589;5971.63291;8195.204605;5512.904762;10764.557553;13871.080833;5463.325888
2019-05-23;2019;5;6.595;6.4199;6.31;6.4185;4.051396;4.078;1.27399085917938;4.2089;4.0513;0.783765867020355;4.5257;68.37;57.65;25490.0;7628.0;2.375;93910.0;1.25711956379944;12544.3555;4514.378893;6938.272823;6756.520911;5972.923979;8201.735255;5516.013807;10768.531735;13887.279439;5466.454332
2019-05-24;2019;5;6.5862;6.4114;6.3008;6.407;4.030262;4.039333;1.29798391487515;4.1758;4.0322;0.789660859593586;4.5161;67.98;58.4;25586.0;7637.0;2.375;93627.0;1.24416926879967;12549.602793;4515.491946;6938.694432;6760.461414;5975.194331;8207.583658;5518.150534;10771.803579;13893.66241;5468.626986
2019-05-25;2019;5;;;;;;;;;;;;;;;;2.375;;;;;;;;;;;;
2019-05-26;2019;5;;;;;;;;;;;;;;;;2.375;;;;;;;;;;;;
2019-05-27;2019;5;6.572;6.3972;6.2845;6.3831;4.027496;4.0541;1.17541782867692;4.1962;4.021;0.792587549320808;4.5023;67.98;58.4;;;2.375;94864.0;1.22814217327808;12563.760757;4516.607434;6949.452689;6773.9276;5978.268983;8231.681963;5523.899969;10775.604248;13913.225383;5474.238981
2019-05-28;2019;5;6.5912;6.3972;6.2549;6.2993;4.027777;4.042333;1.17558842858616;4.185;4.0275;0.758930828195341;4.5023;70.19;58.91;25348.0;7607.0;2.375;96392.0;1.27983086172245;12602.119922;4517.721759;6966.707386;6818.510319;5996.435754;8304.452363;5540.101302;10780.796196;13968.605927;5490.370746
2019-05-29;2019;5;6.5717;6.3862;6.2526;6.3024;3.993898;4.003333;1.18721177902376;4.1344;3.9965;0.783002074699546;4.4505;70.64;58.84;25126.0;7547.0;2.375;96566.0;1.28029602540218;12624.924686;4518.836282;6988.327339;6855.874709;6005.360673;8370.971846;5552.608095;10783.27185;14001.814497;5502.621927
2019-05-30;2019;5;6.5931;6.4002;6.2566;6.2901;3.970501;3.994428;1.18120151456908;4.1365;3.972;0.796135666719984;4.4252;69.55;56.47;25170.0;7568.0;2.375;97457.0;1.29503940319177;12635.37301;4519.952034;6999.723336;6882.197776;6010.060637;8419.228332;5560.683463;10785.782349;14016.388665;5510.594613
2019-05-31;2019;5;6.5978;6.3843;6.2183;6.2278;3.970183;3.945861;1.17676385196475;4.0817;3.9407;0.808025852795838;4.3939;66.78;53.49;24815.0;7453.0;2.375;97030.0;1.28335215558406;12650.555833;4521.067647;7005.565546;6900.08605;6017.151472;8448.600713;5567.436927;10790.825953;14036.917119;5517.351928
2019-06-01;2019;6;;;;;;;;;;;;63.16;53.25;;;2.375;;;;;;;;;;;;
2019-06-02;2019;6;;;;;;;;;;;;;;;;2.375;;;;;;;;;;;;
2019-06-03;2019;6;6.564;6.3665;6.2096;6.2071;3.90858;;;4.0428;3.9003;0.826212466095086;4.3711;63.16;53.25;24820.0;7333.0;2.375;97020.0;1.27969401172762;12683.748977;4522.19258;7032.555002;6926.187327;6018.13688;8499.67687;5579.064576;10794.46557;14085.23651;5528.574344
2019-06-04;2019;6;6.5485;6.3427;6.1777;6.1633;3.875073;;;4.0109;3.871;0.826162477661331;4.3498;63.56;53.5;25332.0;7527.0;2.375;97380.0;1.25615046271515;12714.095619;4523.310687;7043.798708;6938.516796;6020.688351;8521.972425;5586.878962;10798.828207;14128.825684;5536.284587
2019-06-05;2019;6;6.5766;6.3765;6.222;6.2318;3.875045;;;4.0501;3.8611;0.80818033513811;4.341;62.14;51.57;25540.0;7575.0;2.375;95998.0;1.29085280704684;12683.671033;4524.426329;7041.282892;6908.316313;6015.644124;8466.302154;5576.4004;10798.692006;14083.17207;5525.644389
2019-06-06;2019;6;6.5806;6.3807;6.2181;6.1952;3.881161;3.9;1.19823478653907;4.0377;3.8726;0.76482532874927;4.3745;62.77;52.59;25721.0;7616.0;2.375;97204.0;1.28978949567517;12717.090664;4525.54439;7056.508484;6933.705388;6029.090472;8505.021503;5587.591115;10801.906117;14131.907936;5536.70698
2019-06-07;2019;6;6.5735;6.3596;6.1745;6.1125;3.8835;;;4.0326;3.8571;0.73851284374608;4.3686;64.1;53.95;25984.0;7742.0;2.375;97821.0;1.27770763104394;12743.295371;4526.663437;7101.728723;6959.304473;6044.01629;8542.859931;5598.498125;10806.888987;14168.987615;5546.760426
2019-06-08;2019;6;;;;;;;;;;;;;;;;2.375;;;;;;;;;;;;
2019-06-09;2019;6;;;;;;;;;;;;;;;;2.375;;;;;;;;;;;;
2019-06-10;2019;6;6.5792;6.3479;6.1448;6.0664;3.887596;;;4.0386;3.879;0.753538134361341;4.3883;64.31;53.33;26063.0;7823.0;2.375;97466.0;1.27234213240625;12753.813773;4527.778279;7114.197443;6967.965941;6056.106752;8549.481866;5602.698792;10811.150988;14182.828991;5550.751015
2019-06-11;2019;6;6.6154;6.3579;6.1325;6.0378;3.865031;;;4.004;3.8664;0.72712534587907;4.376;63.56;53.3;26049.0;7823.0;2.375;98960.0;1.11964463531234;12782.375979;4528.89469;7131.67925;6986.803463;6061.177778;8582.516443;5611.819485;10813.972132;14224.447089;5559.645616
2019-06-12;2019;6;6.6173;6.352;6.1244;6.0426;3.852318;3.882666;1.20201110590452;4.021;3.8437;0.733184378121035;4.348;61.66;51.13;26005.0;7793.0;2.375;98320.0;1.14103542008448;12777.199594;4530.013226;7140.14377;6968.438852;6052.863369;8553.27034;5607.79582;10816.731369;14215.397675;5555.333689
2019-06-13;2019;6;6.5981;6.3085;6.055;5.946;3.850773;;;4.008;3.8429;0.712560013859378;4.3336;63.28;52.38;26107.0;7837.0;2.375;98773.0;1.12561836713447;12803.291426;4531.131975;7158.867082;6982.304635;6060.452349;8574.200683;5615.510547;10823.020546;14251.705867;5562.762763
2019-06-14;2019;6;6.5517;6.2654;6.0133;5.9008;3.89047;3.91075;1.09732727801358;4.0556;3.8813;0.75265893244024;4.3544;63.13;52.47;26090.0;7797.0;2.375;98040.0;1.04927172664662;12815.348161;4532.249234;7153.658515;6988.264333;6067.007079;8580.305977;5618.929669;10827.822029;14267.610198;5566.379244
2019-06-15;2019;6;;;;;;;;;;;;;;;;2.375;;;;;;;;;;;;
2019-06-16;2019;6;;;;;;;;;;;;;;;;2.375;;;;;;;;;;;;
2019-06-17;2019;6;6.6025;6.3056;6.0425;5.9206;3.898013;;;4.0535;3.8895;0.62178561789499;4.3699;62.56;51.94;26113.0;7845.0;2.375;97623.0;1.06089494630967;12807.724608;4533.368117;7166.406961;6999.878951;6065.121058;8605.074689;5621.180557;10828.775076;14255.715837;5568.372041
2019-06-18;2019;6;6.5841;6.2933;6.0354;5.9152;3.863527;;;4.0145;3.8608;0.606279455571122;4.3237;63.35;53.86;26466.0;7954.0;2.375;99404.0;1.03495203805916;12819.486652;4534.487811;7181.07151;7019.713782;6071.227903;8639.900461;5628.066597;10831.760776;14272.013977;5575.052568
2019-06-19;2019;6;6.5648;6.2889;6.0471;5.9381;3.864449;;;4.0083;3.8723;0.615075459140361;4.3432;62.85;53.74;26504.0;7987.0;2.375;100303.0;0.894831298123355;12833.287843;4535.606056;7196.816577;7031.290667;6077.07762;8658.073009;5633.460221;10833.509741;14291.945991;5580.183322
2019-06-20;2019;6;;;;;;;;;;;;65.44;56.88;26753.0;8051.0;2.375;;;;;;;;;;;;
2019-06-21;2019;6;6.5952;6.2562;5.9516;5.7803;3.864449;;;3.9786;3.8255;0.595380785054354;4.3343;65.99;57.35;26719.0;8032.0;2.375;102012.0;0.939609240319894;12889.324658;4536.726593;7220.090869;7104.733448;6114.000852;8773.534266;5658.622419;10841.754902;14372.34868;5605.319801
2019-06-22;2019;6;;;;;;;;;;;;;;;;2.375;;;;;;;;;;;;
2019-06-23;2019;6;;;;;;;;;;;;;;;;2.375;;;;;;;;;;;;
2019-06-24;2019;6;6.5653;6.2311;5.934;5.7768;3.864449;;;3.9799;3.8234;0.556875768143561;4.3564;65.16;57.73;26728.0;8026.0;2.375;102062.0;0.922675017809691;12889.812105;4537.845525;7229.869028;7118.651921;6115.493217;8800.604559;5662.485213;10844.966882;14371.601211;5609.030179
2019-06-25;2019;6;6.5836;6.2731;6.001;5.8691;3.837675;3.867125;1.10439009185495;4.0054;3.8303;0.563520321818863;4.3616;66.24;57.63;26548.0;7885.0;2.375;100092.0;1.04668773607874;12876.380664;4538.965312;7231.609419;7100.094449;6100.089708;8777.154561;5657.056184;10844.174976;14351.783826;5603.444905
2019-06-26;2019;6;6.5788;6.2719;6.0029;5.872;3.844557;3.8635;1.10410195749154;4.0009;3.8441;0.578607319452451;4.3788;66.85;59.17;26537.0;7910.0;2.375;100688.0;1.02404373080094;12887.704051;4540.085086;7245.588836;7113.916937;6099.923441;8805.591771;5662.546599;10846.862631;14367.56016;5608.71674
2019-06-27;2019;6;6.6223;6.2995;6.0092;5.8494;3.852876;3.8675;1.06039617987654;3.9858;3.8642;0.59538650824322;4.3948;66.78;59.18;26527.0;7968.0;2.375;100723.0;0.979589468788032;12893.486523;4541.206715;7254.169909;7126.775734;6107.265299;8824.980704;5666.90781;10849.09291;14375.22138;5612.964697
2019-06-28;2019;6;6.6591;6.2987;5.9736;5.7844;3.82684;3.86157;1.0430167259303;3.993;3.8322;0.598363612441698;4.3587;67.52;58.2;26600.0;8006.0;2.375;100967.0;0.979590713310981;12923.396996;4542.328748;7274.52944;7157.766519;6120.403978;8876.003639;5678.967518;10853.51572;14418.127437;5624.791843
2019-06-29;2019;6;;;;;;;;;;;;;;;;2.375;;;;;;;;;;;;
2019-06-30;2019;6;;;;;;;;;;;;;;;;2.375;;;;;;;;;;;;
2019-07-01;2019;7;6.6352;6.2873;5.9636;5.7561;3.836777;3.87875;1.00836070066359;3.9968;3.8193;0.591764885891942;4.3189;65.1;58.91;26717.0;8091.0;2.375;101339.0;0.967030205168123;12943.731253;4543.450166;7278.997012;7172.412641;6125.371229;8901.287522;5685.704991;10856.429326;14447.33951;5631.564645
2019-07-02;2019;7;6.6476;6.2899;5.964;5.7728;3.858887;3.90005;1.01745976775584;4.0086;3.8564;0.625358805637782;4.3581;62.72;56.0;26787.0;8109.0;2.375;100605.0;0.978307271956341;12936.569582;4544.568947;7278.20225;7154.490961;6120.285237;8869.413835;5681.27292;10857.50996;14433.901834;5627.060408
2019-07-03;2019;7;6.5563;6.2448;5.9495;5.7525;3.85317;3.855;0.967199889963791;3.9776;3.8475;0.589370656144676;4.3388;63.53;57.06;26966.0;8130.0;2.375;102043.0;1.01404890829864;12955.22079;4545.689584;7303.160497;7170.438431;6129.902943;8892.977086;5688.487914;10861.680848;14463.532153;5633.838197
2019-07-04;2019;7;6.4277;6.1501;5.8799;5.6896;3.8035;3.831;0.959984682925729;3.9513;3.794;0.641698532080953;4.2808;63.62;;;;2.375;103636.0;1.05345831264309;12970.698276;4546.812146;7325.151402;7183.034461;6140.711279;8908.561167;5694.454844;10868.649145;14485.426583;5639.411907
2019-07-05;2019;7;6.4081;6.1255;5.8454;5.6399;3.827098;;;3.9701;3.8204;0.662931482848669;4.2853;64.23;;26922.0;8162.0;2.375;104089.0;0.976492090631043;12971.025055;4547.931334;7329.851919;7176.052216;6144.53175;8890.674766;5693.600637;10874.380383;14481.599508;5638.430022
2019-07-06;2019;7;;;;;;;;;;;;;;;;2.375;;;;;;;;;;;;
2019-07-07;2019;7;;;;;;;;;;;;;;;;2.375;;;;;;;;;;;;
2019-07-08;2019;7;6.357;6.0851;5.8133;5.6083;3.813933;;;;3.8065;0.661298441700941;4.2667;64.89;57.35;26806.0;8098.0;2.375;104530.0;0.956417678092748;12994.182381;4549.053637;7355.922592;7198.362389;6154.27388;8927.138691;5702.870564;10879.038989;14518.787891;5647.278766
2019-07-09;2019;7;6.3492;6.0794;5.8101;5.608;;;;;3.7858;0.665513788418155;4.2443;64.3;57.57;26884.0;8142.0;2.375;;;12997.236256;4550.175514;7358.090464;7199.129535;6154.772563;8928.238233;5704.042738;10881.46577;14522.299932;5648.424138
2019-07-10;2019;7;6.2552;6.0162;5.7692;5.5694;3.770964;;;3.9029;3.7697;0.651767166138495;4.2454;66.41;60.28;26860.0;8203.0;2.375;105817.0;0.973812152818619;13018.121113;4551.298074;7385.092203;7229.590183;6175.256617;8971.253327;5714.803975;10887.034492;14554.788707;5658.772919
2019-07-11;2019;7;6.2987;6.0228;5.7559;5.5648;3.757725;;;3.9003;3.7533;0.653817469732738;4.2266;67.64;59.93;27088.0;8196.0;2.375;105146.0;0.985878007957728;13024.642582;4552.420892;7381.277552;7233.057468;6182.15645;8971.844058;5716.91829;10889.926403;14564.047916;5661.019961
2019-07-12;2019;7;6.2104;6.0003;5.7399;5.5582;3.748699;;;3.8877;3.7452;0.646075735095541;4.2156;66.65;59.99;27332.0;8244.0;2.375;103905.0;1.00353880364241;13019.513186;4553.545153;7377.934217;7224.147192;6182.951464;8952.864516;5714.693003;10893.112651;14552.570525;5658.827454
2019-07-13;2019;7;;;;;;;;;;;;;;;;2.375;;;;;;;;;;;;
2019-07-14;2019;7;;;;;;;;;;;;;;;;2.375;;;;;;;;;;;;
2019-07-15;2019;7;6.2948;6.0067;5.7258;5.5236;3.7536203;3.7768233;0.998039736081831;3.9066;3.7463;0.646567607783703;4.2187;66.86;59.3;27359.0;8258.0;2.375;103802.0;0.986433580245612;13027.239583;4554.669;7378.494452;7227.252391;6181.88331;8960.224444;5716.997894;10896.744354;14563.382664;5661.16643
2019-07-16;2019;7;6.3208;6.0188;5.7288;5.5311;3.767097;3.793;1.00780252891807;3.9206;3.7624;0.608439144604109;4.2188;65.87;57.44;27335.63;8223.0;2.375;103775.0;0.987171185379086;13017.129378;4555.792448;7374.398349;7214.767786;6179.679288;8936.098952;5713.257014;10898.238086;14544.436992;5657.444968
2019-07-17;2019;7;6.2873;5.9985;5.7209;5.5333;3.765071;;;3.9108;3.7618;0.603736772187395;4.2253;63.67;56.5;27219.85;8185.0;2.375;103856.0;0.962340532117044;13020.506015;4556.9179;7378.186107;7215.908194;6183.292581;8934.821276;5714.594234;10900.846704;14548.377557;5658.720918
2019-07-18;2019;7;6.2737;5.9725;5.6839;5.4901;3.745263;3.747;0.684484061161902;3.8768;3.7489;0.590685556400021;4.2093;60.7;55.08;27222.97;8207.0;2.375;104717.0;0.955516282046852;13031.526328;4558.042029;7385.81807;7219.893074;6188.267243;8938.163615;5717.716991;10905.843344;14563.939947;5661.728964
2019-07-19;2019;7;6.2652;5.9554;5.6618;5.4734;3.7746833;;;3.8955;3.7408;0.582239013297081;4.1979;61.04;55.42;27154.2;8146.0;2.375;103452.0;0.950087444464371;13031.041201;4559.164168;7385.205637;7221.970363;6188.154772;8942.666757;5718.618143;10909.350064;14560.392293;5662.66283
2019-07-20;2019;7;;;;;;;;;;;;;;;;2.375;;;;;;;;;;;;
2019-07-21;2019;7;;;;;;;;;;;;;;;;2.375;;;;;;;;;;;;
2019-07-22;2019;7;6.2389;5.9236;5.6257;5.4374;3.740919;3.7585;0.702081291154453;3.8955;3.74;0.530428236452598;4.1944;61.96;55.87;27171.9;8204.0;2.375;103949.0;0.938724008583472;13037.333981;4560.288657;7389.36356;7230.231345;6192.34538;8955.842599;5721.943933;10914.105007;14567.817857;5665.959284
2019-07-23;2019;7;6.2163;5.8871;5.5766;5.3797;3.767634;3.77725;0.715021447719657;3.8872;3.7621;0.551819116051616;4.1978;62.28;56.58;27349.19;8251.4;2.375;103704.0;0.87474508304939;13057.821534;4561.413542;7395.995993;7253.666873;6195.141163;9002.498684;5730.664377;10919.464509;14599.767917;5674.702645
2019-07-24;2019;7;6.1906;5.8658;5.559;5.363;3.762721;3.7755;0.70083162492119;3.9232;3.7596;0.548685185755398;4.1893;63.83;55.9;27269.97;8321.5;2.375;104120.0;0.877511479079503;13068.177591;4562.539158;7401.356013;7265.572845;6192.783016;9030.056823;5735.391889;10923.117556;14615.19299;5679.401325
2019-07-25;2019;7;6.1743;5.86;5.5686;5.3993;3.78449;3.809;0.749987307205147;3.9185;3.7849;0.565339636855295;4.2232;63.47;55.88;27140.98;8238.54;2.375;102655.0;0.82143066087205;13055.005672;4563.666399;7400.318192;7253.041129;6187.607158;9008.864137;5731.283878;10923.897572;14591.405617;5675.233729
2019-07-26;2019;7;6.1091;5.8258;5.5614;5.406;3.77503;3.790176;0.735285995477184;3.9327;3.7741;0.550068068631849;4.1979;62.46;56.04;27192.45;8330.21;2.375;102819.0;0.814356630350249;13064.321549;4564.791372;7406.958863;7264.418006;6187.485155;9033.022871;5735.777997;10926.507609;14605.800696;5679.664308
2019-07-27;2019;7;;;;;;;;;;;;;;;;2.375;;;;;;;;;;;;
2019-07-28;2019;7;;;;;;;;;;;;;;;;2.375;;;;;;;;;;;;
2019-07-29;2019;7;6.123;5.8298;5.5553;5.3903;3.789499;3.803241;0.747053983753403;3.9343;3.7909;0.536955221507954;4.2246;62.29;56.85;27221.35;8293.33;2.375;103483.0;0.822726446361944;13070.920994;4565.92516;7411.837557;7265.626175;6188.18574;9034.860346;5737.610203;10929.278766;14615.289931;5681.419838
2019-07-30;2019;7;6.1275;5.8211;5.5356;5.3667;3.789455;3.808;0.714988882260946;3.9424;3.79;0.532961224518068;4.2251;62.55;58.04;27198.02;8273.61;2.375;102933.0;0.834683352224329;13076.824899;4567.053763;7406.251141;7265.441736;6186.988739;9035.692078;5738.795313;10932.310082;14623.354881;5682.75976
2019-07-31;2019;7;6.1081;5.833;5.5794;5.4398;3.775813;3.78681;0.684033387603499;3.9711;3.7649;0.497073482750329;4.1907;64.07;58.53;26864.27;8175.42;2.375;101812.0;0.870762287893047;13063.882601;4568.18551;7403.76714;7249.904721;6180.020352;9009.979557;5734.024794;10931.346484;14601.311067;5677.949949
2019-08-01;2019;8;6.0342;5.7355;5.4658;5.3325;3.84149;3.87;0.845273770757605;3.9996;3.8296;0.634656385083805;4.2363;62.9;53.64;26583.42;8111.12;2.125;102126.0;0.855395594920537;13072.815161;4569.308505;7410.753183;7253.471907;6189.04775;9008.304261;5736.747743;10939.65496;14610.654191;5680.565129
2019-08-02;2019;8;6.013;5.7225;5.4638;5.3472;3.885076;;;4.0471;3.8739;0.600889337693201;4.3055;61.12;55.67;26485.01;8004.07;2.125;102674.0;0.806080818029793;13074.039047;4570.348783;7413.823346;7254.680015;6191.460506;9008.394583;5737.740414;10941.50789;14611.408088;5681.507022
2019-08-03;2019;8;;;;;;;;;;;;;;;;2.125;;;;;;;;;;;;
2019-08-04;2019;8;;;;;;;;;;;;;;;;2.125;;;;;;;;;;;;
2019-08-05;2019;8;5.9608;5.7203;5.5197;5.475;3.952581;;;4.1149;3.9404;0.685158786731078;4.4129;59.32;54.63;25717.74;7726.04;2.125;100098.0;0.908174626789733;13038.642407;4571.40314;7403.27726;7223.380751;6173.485247;8960.61442;5726.189337;10938.682197;14551.996958;5669.968586
2019-08-06;2019;8;5.9404;5.6919;5.4775;5.4053;3.970291;4.004;1.12021785506652;4.1132;3.9643;0.681595736206293;4.4388;58.63;53.6;26029.52;7833.27;2.125;102164.0;1.0219517287487;13068.573885;4572.460487;7432.409494;7265.84208;6189.031746;9034.453228;5740.79691;10944.549112;14599.65891;5684.197437
2019-08-07;2019;8;5.9873;5.7012;5.4508;5.3492;3.986787;;;4.1331;3.985;0.663280068216414;4.4779;55.03;51.14;26007.07;7862.83;2.125;102782.0;1.02720943402167;13086.857071;4573.518091;7443.898816;7293.807741;6196.563143;9085.847441;5750.211094;10948.65918;14628.38255;5693.534854
2019-08-08;2019;8;5.9506;5.6649;5.4157;5.3175;3.946085;;;4.0842;3.9409;0.713037022407003;4.417;56.29;52.6;26378.19;8039.16;2.125;104115.0;1.03141616196816;13099.251945;4574.572199;7462.154828;7318.531415;6200.83978;9133.713803;5758.238012;10953.039391;14646.674646;5701.302044
2019-08-09;2019;8;5.9068;5.6219;5.3775;5.294;3.945101;;;4.098;3.9362;0.701921046501147;4.4176;57.37;54.41;26287.44;7959.14;2.125;103996.0;1.02353340977846;13101.58991;4575.619622;7467.288415;7319.802;6200.088753;9137.164296;5759.451945;10957.776911;14647.22736;5702.422211
2019-08-10;2019;8;;;;;;;;;;;;;;;;2.125;;;;;;;;;;;;
2019-08-11;2019;8;;;;;;;;;;;;;;;;2.125;;;;;;;;;;;;
2019-08-12;2019;8;5.91;5.6229;5.3799;5.305;3.998838;4.022;1.08560368129467;4.1426;3.9966;0.748138659811032;4.4818;57.13;54.98;25896.44;7863.41;2.125;101915.0;1.08416015709006;13097.895688;4576.665206;7463.729323;7300.977418;6195.129819;9102.456261;5755.253943;10959.551086;14639.493995;5698.222518
2019-08-13;2019;8;5.8969;5.6148;5.3751;5.2986;3.977511;3.9855;1.11056370207616;4.1268;3.9736;0.770851398879505;4.4441;59.9;57.05;26279.91;8016.36;2.125;103299.0;1.12881528953872;13106.008933;4577.719936;7454.391961;7300.843472;6196.357388;9100.920735;5756.659189;10962.031356;14651.753952;5699.870117
2019-08-14;2019;8;5.8944;5.6262;5.4062;5.3616;4.022544;4.033625;1.13390795050628;4.2001;4.0074;0.78021959934773;4.4662;57.86;55.16;25479.42;7773.94;2.125;100258.0;1.30110739452413;13087.661829;4578.775289;7447.749899;7284.055948;6188.940037;9073.024554;5750.761705;10961.568356;14620.217399;5694.007969
2019-08-15;2019;8;5.9627;5.6376;5.385;5.3477;4.020161;4.0125;1.14257195229181;4.1487;4.0188;0.776876821844609;4.4637;57.37;54.51;25579.39;7766.62;2.125;99057.0;1.31916902420476;13091.449514;4579.82108;7455.899709;7289.027701;6190.59102;9081.843052;5753.051363;10964.264503;14624.801423;5696.155971
2019-08-16;2019;8;5.9318;5.6037;5.3423;5.2865;3.998674;4.0;1.14582990032177;4.1627;3.9933;0.791778860956979;4.429;59.0;54.83;25886.01;7895.99;2.125;99806.0;1.31637949848285;13112.693032;4580.872821;7465.155715;7309.010316;6201.403084;9113.584665;5761.080437;10969.650016;14657.72399;5704.132108
2019-08-17;2019;8;;;;;;;;;;;;;;;;2.125;;;;;;;;;;;;
2019-08-18;2019;8;;;;;;;;;;;;;;;;2.125;;;;;;;;;;;;
2019-08-19;2019;8;5.8955;5.5961;5.364;5.3366;4.044233;4.064666;1.1867566379136;4.2283;4.0274;0.791163550544347;4.4696;59.79;56.24;26135.79;8002.81;2.125;99469.0;1.29728533706024;13101.621966;4581.92332;7460.568895;7297.927694;6197.246269;9093.936096;5757.509005;10970.386371;14637.941617;5700.595036
2019-08-20;2019;8;5.9173;5.5843;5.3346;5.3175;4.050312;4.0581;1.14897046546775;4.2129;4.0425;0.786536357405484;4.4847;59.03;56.18;25962.44;7948.56;2.125;99222.0;1.2882876320386;13101.595487;4582.968845;7446.448231;7290.714481;6197.815004;9077.509385;5756.123294;10973.723334;14635.423493;5699.506794
2019-08-21;2019;8;5.8895;5.5515;5.29;5.2493;4.029154;4.04675;1.13835440394367;4.1908;4.0254;0.80333406431863;4.4682;60.6;55.65;26202.73;8020.21;2.125;101202.0;1.37458221606143;13128.574978;4584.015447;7455.276871;7307.9995;6205.062602;9107.304872;5764.373796;10979.242614;14678.213669;5707.718616
2019-08-22;2019;8;5.8645;5.5343;5.2837;5.2604;4.05382;4.074;1.07323038480539;4.0296;4.0444;0.798882980804509;4.4856;59.81;55.33;26252.24;7991.39;2.125;100011.0;1.38821369999076;13125.269523;4585.062744;7448.915742;7302.061358;6201.723794;9098.012192;5762.973049;10981.597185;14670.725845;5706.436383
2019-08-23;2019;8;5.8656;5.5466;5.3102;5.3072;4.096303;4.131;1.0965002952137;4.0789;4.0851;0.80876246467887;4.5541;58.64;54.08;25628.9;7751.77;2.125;97667.0;1.44481884752149;13115.191537;4586.111429;7437.913183;7288.949007;6194.531572;9077.292043;5758.959521;10981.835838;14653.037741;5702.59611
2019-08-24;2019;8;;;;;;;;;;;;;;;;2.125;;;;;;;;;;;;
2019-08-25;2019;8;;;;;;;;;;;;;;;;2.125;;;;;;;;;;;;
2019-08-26;2019;8;5.8925;5.5675;5.3362;5.3649;4.141114;;;4.3034;4.1367;0.816780549407482;4.5963;58.64;53.54;25898.83;7853.74;2.125;96430.0;1.45895338327487;13091.965825;4587.156532;7425.916677;7257.599563;6183.867879;9020.495668;5749.122794;10981.513066;14612.920334;5692.839355
2019-08-27;2019;8;5.8865;5.5903;5.3831;5.4278;4.150358;4.175222;1.03886923616052;4.3238;4.1557;0.816792655825066;4.6103;58.44;54.99;25777.9;7826.95;2.125;97276.0;1.46726602576526;13076.842081;4588.206503;7408.790033;7230.081339;6176.188471;8968.772396;5741.149505;10981.040688;14586.991575;5685.101328
2019-08-28;2019;8;5.8387;5.5654;5.3876;5.4741;4.154882;4.18125;1.04109971968882;4.3247;4.1559;0.816009738575539;4.6064;60.42;55.76;26036.1;7856.88;2.125;98194.0;1.49029704636945;13055.457239;4589.254388;7390.44099;7184.902516;6167.352596;8879.662839;5728.451279;10982.526386;14548.733062;5672.572249
2019-08-29;2019;8;5.8538;5.5672;5.3761;5.4488;4.161715;4.177;1.0495660490367;4.8185;4.168;0.77712835326306;4.6098;60.59;56.67;26362.25;7973.39;2.125;100524.0;1.57640378238445;13066.641114;4590.301738;7379.77291;7176.342658;6169.933256;8858.051758;5728.446855;10985.651445;14565.850805;5672.813358
